thscode,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-25,2023-08-28,2023-08-29,2023-08-30,2023-08-31,2023-09-01,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08
000776.SZ,0.30102347983143,-0.48019207683074,1.2665862484922,-1.9464720194647,-0.93052109181142,0.87664370695052,-0.43451272501552,-0.37406483790523,-0.81351689612016,-3.1545741324921,0.39087947882736,-1.8818948734588,0.3968253968254,0.5270092226614,1.9659239842726,0.0,-1.5424164524422,-1.6971279373368,0.79681274900398,1.1198945981555,-1.1074918566775,-0.32938076416337,-0.99140779907469,0.33377837116154
000777.SZ,1.6630513376717,-2.1337126600285,-0.43604651162791,-2.4817518248175,2.2455089820359,-0.21961932650073,-1.3206162876009,2.9739776951673,-0.7942238267148,-0.36390101892286,-0.073046018991963,-2.7777777777778,0.52631578947367,-4.1136873597607,4.0561622464899,3.2983508245877,-0.36284470246734,-0.58266569555717,0.0,-1.025641025641,-0.59215396002961,-0.29784065524944,-3.2113517550411,2.0833333333333
000778.SZ,-0.9478672985782,1.1961722488038,-0.94562647754137,-1.6706443914081,0.0,-0.48543689320389,-0.24390243902439,-0.48899755501221,0.0,-0.73710073710074,1.4851485148515,-1.4634146341463,-0.99009900990099,1.0,2.7227722772277,-0.96385542168675,-1.4598540145986,-0.98765432098766,0.99750623441397,4.1975308641975,-0.71090047393363,-0.95465393794749,0.24096385542168,-1.9230769230769
000779.SZ,-0.68551842330763,-0.77653149266609,-0.8695652173913,-2.1929824561404,1.1659192825112,-1.5070921985816,0.18001800180019,0.8984725965858,-1.1576135351736,1.6216216216216,0.88652482269505,-1.4059753954306,1.7825311942959,-5.4290718038529,3.4259259259259,3.2229185317816,-0.60711188204682,-3.2286212914485,0.36068530207395,1.2578616352201,-1.9520851818988,-0.090497737556575,-1.4492753623188,-1.1948529411765
000782.SZ,0.19455252918289,-0.58252427184466,0.1953125,0.38986354775829,0.0,0.0,-1.5533980582524,1.9723865877712,0.19342359767891,-0.38610038610038,-0.96899224806201,-0.58708414872799,-0.39370078740158,-0.59288537549406,0.79522862823062,1.1834319526627,0.58479532163743,-0.96899224806201,-0.39138943248533,1.9646365422397,-0.77071290944123,0.77669902912621,-1.5414258188825,0.19569471624266
000783.SZ,0.4398826979472,-1.8978102189781,1.0416666666667,-2.7982326951399,-0.60606060606061,0.60975609756098,1.0606060606061,-0.59970014992504,-2.1116138763198,-2.6194144838213,0.63291139240506,-2.5157232704403,0.80645161290322,0.16,3.3546325878594,-2.6275115919629,-3.3333333333333,-1.8062397372742,-0.16722408026757,0.83752093802345,-1.1627906976744,-0.33613445378152,-0.67453625632378,0.0
000785.SZ,-2.3201856148492,-0.47505938242279,-1.6706443914081,-1.2135922330097,0.24570024570024,1.2254901960784,-1.6949152542373,0.0,-1.9704433497537,-0.25125628140703,0.0,-0.75566750629724,-1.5228426395939,-1.0309278350515,1.5625,0.0,-2.3076923076923,-1.8372703412073,3.2085561497326,4.4041450777202,-6.9478908188586,-1.6,-1.3550135501355,-1.3736263736264
000786.SZ,-0.18268176835952,-1.0614934114202,0.036995930447643,-1.8491124260355,0.82893745290129,-0.037369207772801,0.5607476635514,-0.92936802973978,-0.63789868667917,6.1178247734139,3.0960854092527,-0.9319986192613,-2.0557491289199,1.3518320882248,2.7378027378027,0.40997608472839,2.8240898264716,-1.0589013898081,3.4448160535117,1.2609117361785,-0.41507024265645,-0.67329272202629,-0.16139444803099,-0.84060782411897
000788.SZ,3.0791788856305,-0.28449502133713,-0.85592011412268,0.28776978417266,0.43041606886657,0.71428571428571,-1.4184397163121,-0.431654676259,-5.2023121387283,-0.76219512195122,-0.92165898617511,-1.5503875968992,0.15748031496064,-1.8867924528302,2.5641025641026,1.875,0.15337423312884,2.6033690658499,-0.59701492537313,0.0,-0.45045045045045,-0.60331825037707,-2.1244309559939,-0.46511627906977
000789.SZ,-0.4711425206125,0.0,0.0,-1.1834319526627,0.7185628742515,0.35671819262782,0.23696682464457,-0.59101654846337,-0.71343638525565,-0.59880239520957,0.0,-0.2409638554217,-1.207729468599,0.24449877750611,1.3414634146342,0.0,-0.60168471720819,-0.6053268765133,0.9744214372716,1.8094089264174,-0.23696682464454,-0.35629453681709,-1.3110846245531,-5.1932367149758
000790.SZ,3.2258064516129,0.78125,-1.7441860465116,0.19723865877712,0.19685039370078,2.1611001964637,-0.38461538461539,0.77220077220077,-6.8965517241379,-1.2345679012346,-0.41666666666666,-1.255230125523,0.0,-1.0593220338983,1.7130620985011,1.0526315789474,1.25,2.2633744855967,-2.0120724346076,0.82135523613963,0.20366598778004,-1.4227642276423,-1.0309278350515,0.20833333333333
000791.SZ,0.87719298245614,-1.9130434782609,0.70921985815603,-0.88028169014084,0.17761989342806,0.0,-1.4184397163121,-0.17985611510791,-0.54054054054055,0.72463768115942,-0.35971223021582,-1.0830324909747,0.0,1.0948905109489,0.72202166064982,-0.7168458781362,-1.6245487364621,0.36697247706421,1.2797074954296,0.54151624548737,0.89766606822262,-0.17793594306049,-1.7825311942959,0.72595281306715
000792.SZ,-0.25445292620864,0.051020408163255,0.20397756246812,-2.4936386768448,-1.2526096033403,-0.73995771670191,-1.2779552715655,-1.4023732470334,-1.5864332603939,-1.83435241801,0.28312570781427,-2.3150762281197,0.63583815028901,2.4698449167145,-0.22421524663677,0.73033707865168,0.83658672615727,-0.99557522123894,-0.11173184357542,2.6286353467562,-0.21798365122617,-0.600764609503,-1.7582417582418,-1.2304250559284
000793.SZ,0.42553191489361,-2.1186440677966,-0.43290043290044,-2.6086956521739,2.6785714285714,-1.7391304347826,-1.3274336283186,0.89686098654709,-3.1111111111111,0.0,2.2935779816514,-0.44843049327353,0.9009009009009,-3.5714285714286,2.3148148148148,2.7149321266968,-0.88105726872247,-2.2222222222222,0.0,2.2727272727273,-1.7777777777778,0.0,-1.3574660633484,-0.91743119266055
000795.SZ,-1.878612716763,0.0,-1.3254786450663,-2.089552238806,0.15243902439025,-0.76103500761036,-1.2269938650307,2.639751552795,-2.571860816944,-1.2422360248447,0.62893081761006,-1.40625,-1.1093502377179,-1.2820512820513,0.81168831168831,3.8647342995169,0.46511627906977,-1.8518518518519,0.47169811320754,2.5039123630673,-0.45801526717558,0.61349693251534,-2.7439024390244,0.47021943573668
000796.SZ,1.8390804597701,4.9661399548533,4.9462365591398,-2.4590163934426,0.0,1.0504201680672,-4.989604989605,-4.8140043763676,5.0574712643678,2.6258205689278,-4.9040511727079,-4.932735426009,-1.6509433962264,-0.95923261390887,-5.0847457627119,-1.0204081632653,1.5463917525773,-2.0304568527919,1.0362694300518,5.1282051282051,-4.390243902439,-1.7857142857143,1.2987012987013,4.1025641025641
000797.SZ,-1.949860724234,-0.56818181818182,0.85714285714285,0.0,-1.699716713881,-1.4409221902017,3.2163742690058,1.4164305949009,-4.4692737430168,-3.2163742690058,1.2084592145015,-4.1791044776119,-2.4922118380062,0.31948881789138,6.3694267515923,7.185628742515,-1.6759776536313,-5.9659090909091,-1.5105740181269,0.61349693251534,-3.3536585365854,10.094637223975,-0.5730659025788,-4.0345821325648
000798.SZ,-1.4150943396226,3.1578947368421,-1.3914656771799,-3.9510818438382,0.0,-0.68560235063663,-0.98619329388562,0.4980079681275,-0.99108027750247,-0.2002002002002,1.8054162487462,4.9261083743842,10.046948356808,-5.7167235494881,10.045248868778,-4.4407894736842,-5.1635111876076,0.090744101633392,-4.9864007252946,1.1450381679389,-3.3018867924528,-0.29268292682926,0.39138943248531,-1.6569200779727
000799.SZ,0.67574184702771,-0.26264591439688,0.33161026041159,-2.0675396278429,-2.1815622800844,-0.51387461459404,-0.9090909090909,2.0016680567139,-2.8618152085037,-0.042087542087549,-1.2842105263158,-2.4312220089571,1.7377049180328,-2.4599849607906,0.51762114537445,1.4791278623863,-0.66940185705032,-2.6086956521739,3.4486607142857,4.8225267019096,-0.26759983532317,-0.63983488132095,-2.1811383464894,0.010617965597782
000800.SZ,-0.9761388286334,-1.4238773274918,0.44444444444443,-2.8761061946903,-0.79726651480636,-0.68886337543055,-1.0404624277457,0.8177570093458,-1.62224797219,-1.5312131919906,2.6315789473684,-1.6317016317016,-0.71090047393363,-0.71599045346063,1.9230769230769,1.4150943396226,0.8139534883721,-1.038062283737,1.048951048951,1.3840830449827,-0.11376564277588,0.34168564920275,-1.3620885357548,-0.6904487917146
000801.SZ,-0.58309037900875,-1.0263929618768,0.14814814814815,-2.9585798816568,0.30487804878049,-1.063829787234,-1.5360983102919,2.4960998439938,-1.0654490106545,-1.8461538461538,1.2539184952978,-2.6315789473684,1.1128775834658,-4.0880503144654,1.4754098360656,1.9386106623586,1.1093502377179,-0.15673981191222,-0.31397174254318,6.4566929133858,6.508875739645,5.1388888888889,-0.1321003963012,10.05291005291
000802.SZ,-2.6809651474531,-5.2341597796143,0.0,-1.7441860465116,1.6272189349112,-2.4745269286754,-1.4925373134328,1.0606060606061,-2.5487256371814,0.3076923076923,1.840490797546,-2.1084337349398,2.7692307692308,-3.5928143712575,0.31055900621117,4.4891640866873,-0.59259259259259,-2.5335320417288,-0.15290519877676,1.0719754977029,-2.4242424242424,-1.7080745341615,-1.73775671406,0.16077170418008
000803.SZ,0.15151515151516,-1.8154311649017,0.61633281972265,-0.7656967840735,-1.0802469135803,-1.2480499219969,-0.63191153238547,1.2718600953895,-0.62794348508634,3.1595576619273,-3.9816232771822,0.0,-2.8708133971292,-0.49261083743843,0.990099009901,0.65359477124183,-2.5974025974026,-1.6666666666667,-3.3898305084746,6.140350877193,0.3305785123967,0.49423393739702,-2.1311475409836,0.50251256281407
000807.SZ,1.4765100671141,-1.4550264550264,-0.93959731543625,-1.8970189701897,0.13812154696132,0.13793103448276,0.6198347107438,0.95824777549624,-2.5084745762712,0.13908205841446,-0.55555555555556,-1.6061452513967,0.49680624556423,-1.6242937853107,1.5075376884422,1.980198019802,-0.13869625520111,0.27777777777777,8.6565096952909,3.3142128744423,-3.269586674892,0.31887755102041,-1.3986013986014,-1.1605415860735
000809.SZ,-2.4691358024691,-0.50632911392405,0.0,0.0,-2.5445292620865,-0.26109660574413,0.78534031413613,-1.038961038961,0.0,2.3622047244094,1.2820512820513,-2.0253164556962,-2.5839793281654,-0.79575596816976,0.0,4.0106951871658,-2.0565552699229,-1.5748031496063,-0.53333333333333,-2.1447721179625,1.6438356164384,0.26954177897575,-1.6129032258065,-0.81967213114755
000810.SZ,-0.52117263843648,-2.226588081205,-0.20093770931011,-3.2885906040268,1.6655100624566,-3.4129692832765,-1.9081272084806,1.0806916426513,-4.4191019244476,-0.074571215510811,3.134328358209,-1.8089725036179,-0.58953574060427,-4.8183839881394,1.791277258567,4.6671767406274,2.3391812865497,-1.6428571428571,0.29048656499638,1.448225923244,0.21413276231263,0.78347578347579,-2.6148409893993,2.0319303338171
000811.SZ,0.5266237565828,-0.75669383003492,-0.11730205278592,-2.9359953024075,2.1173623714458,-1.1848341232227,-2.3381294964029,2.3941068139963,-2.5779376498801,-0.24615384615384,0.37014188772362,-0.79901659496004,0.43370508054523,-1.9740900678593,0.44052863436124,5.3884711779449,1.2485136741974,-2.8185554903112,0.12084592145015,-9.7767048883524,0.53511705685619,0.13306719893547,-0.93023255813954,-1.2743125419182
000812.SZ,-1.9366197183098,1.6157989228007,3.3568904593639,-2.051282051282,1.0471204188482,-7.0811744386874,10.03717472119,3.5472972972973,-4.2414355628059,-4.2589437819421,0.88967971530249,-2.1164021164021,-1.4414414414414,-4.2047531992687,3.8167938931298,2.7573529411765,-2.1466905187835,2.5594149908592,-0.89126559714796,2.158273381295,-1.7605633802817,-0.17921146953405,-3.770197486535,0.0
000813.SZ,0.98039215686274,10.032362459547,5.2941176470588,-1.1173184357542,-3.954802259887,2.0588235294118,-1.4409221902017,-2.3391812865497,-6.2874251497006,-1.9169329073482,0.32573289902281,-2.2727272727273,0.33222591362127,-0.33112582781458,0.9966777408638,2.3026315789474,-0.64308681672026,1.6181229773463,0.31847133757961,1.2698412698413,-0.94043887147335,-1.2658227848101,-1.6025641025641,-0.32573289902279
000815.SZ,-2.9787234042553,-0.96491228070177,2.0372010628875,-3.2118055555555,1.7937219730942,-0.88105726872246,3.4666666666667,-0.34364261168386,-4.1379310344828,0.44964028776979,6.3563115487914,-1.9360269360269,3.6051502145923,3.7282518641259,-3.5942492012779,1.9055509527755,-1.7886178861789,-5.4635761589404,0.26269702276707,0.96069868995634,-3.3737024221453,0.44762757385856,0.89126559714795,-1.5901060070671
000816.SZ,-2.089552238806,-0.91463414634146,0.3076923076923,-2.1472392638037,0.31347962382446,-0.625,-1.2578616352201,2.2292993630573,-1.5576323987539,-1.8987341772152,0.32258064516128,-1.2861736334405,-0.32573289902279,-0.98039215686275,1.3201320132013,2.2801302931596,0.0,-1.2738853503185,0.64516129032258,2.5641025641026,-0.93750000000001,-0.3154574132492,-2.5316455696203,0.32467532467532
000818.SZ,1.4911746804626,-1.7091454272864,0.183038438072,-1.979293544458,1.3668841255048,-1.7162120747778,-1.5590894917368,0.5701615457713,-2.2362204724409,-6.5399484536082,3.3436745949672,-1.7011340893929,2.8503562945368,-2.3424612339162,-0.10135135135136,3.4832600608725,1.5359477124183,-0.22529771483746,-0.83870967741936,4.0338321405335,1.8136335209506,1.4742014742015,0.30266343825666,0.54315027157513
000819.SZ,1.8031942297785,-2.6821862348178,2.7561102444098,-2.9352226720648,-3.1282586027112,0.48439181916041,-1.7675415104446,1.7448200654308,-1.7684887459807,-0.81833060556464,0.27502750275028,0.87767416346681,-1.4138118542686,-2.1511307225593,1.1273957158963,4.9609810479376,0.63728093467871,3.3245382585752,-0.35750766087843,-0.10251153254743,-0.76962544894817,-0.31023784901757,-0.10373443983402,-0.62305295950156
000820.SZ,0.0,-1.0554089709763,1.0666666666667,-2.3746701846966,1.0810810810811,-0.53475935828877,-0.80645161290323,3.2520325203252,1.3123359580052,3.3678756476684,-1.7543859649123,-0.51020408163265,0.25641025641026,-0.51150895140665,1.5424164524422,3.5443037974683,-4.1564792176039,9.9489795918367,-3.7122969837587,-0.96385542168675,-1.7031630170316,0.24752475247524,-7.1604938271605,-2.9255319148936
000821.SZ,-2.7267960146827,-2.3180592991914,0.38631346578367,0.10995052226498,-1.2081274025261,-2.0566981656476,-1.0215664018161,1.1467889908257,-1.3605442176871,-0.40229885057471,-2.6543566070398,-4.0901007705987,1.9159456118665,-2.9714978775015,3.25,2.1791767554479,1.7772511848341,4.7729918509895,-1.7222222222222,1.5828151498021,0.77907623817474,-2.263942573164,-2.2033898305085,-1.0398613518198
000822.SZ,0.7183908045977,-0.28530670470755,0.28612303290414,-1.8544935805991,-0.1453488372093,-0.14556040756914,-0.43731778425656,1.4641288433382,-1.8759018759019,2.6470588235294,-3.5816618911175,-0.14858841010402,1.6369047619048,-0.7320644216691,0.88495575221238,-2.046783625731,-0.74626865671642,-0.6015037593985,5.143721633888,1.1510791366906,-2.275960170697,-0.43668122270743,-2.046783625731,-0.44776119402985
000823.SZ,-0.63626723223755,-1.2806830309498,0.21621621621621,-1.7259978425027,-0.10976948408342,-0.87912087912088,-1.2195121951219,1.010101010101,-1.7777777777778,-0.3393665158371,0.79455164585698,-2.027027027027,0.11494252873565,-1.6073478760046,0.93348891481914,3.121387283237,0.89686098654709,0.22222222222222,0.22172949002217,1.4380530973451,0.32715376226826,1.6304347826087,-2.1390374331551,1.4207650273224
000825.SZ,-0.2336448598131,-0.70257611241216,0.0,-1.8867924528302,0.24038461538461,0.0,-0.23980815347721,-0.48076923076924,-0.2415458937198,-1.6949152542373,0.49261083743844,-0.98039215686275,-1.2376237623762,0.25062656641603,2.0,-1.4705882352941,-1.4925373134328,-0.50505050505051,2.5380710659898,2.970297029703,-0.24038461538461,-1.2048192771085,-1.2195121951219,0.24691358024691
000826.SZ,0.62305295950156,1.2383900928793,1.8348623853211,-1.8018018018018,0.0,2.7522935779816,2.9761904761905,10.115606936416,9.9737532808399,10.023866348449,9.9783080260304,-0.78895463510848,-6.9582504970179,-7.9059829059829,6.4965197215777,-7.4074074074074,-7.7647058823529,2.5510204081633,-3.4825870646766,1.2886597938144,2.0356234096692,-2.9925187032419,1.5424164524422,0.0
000828.SZ,0.30272452068617,-1.7102615694165,2.1494370522006,-3.2064128256513,-0.31055900621117,0.51921079958462,0.0,-0.10330578512396,-1.3443640124095,-0.31446540880502,-0.42060988433227,-0.84477296726505,-0.10649627263046,1.8123667377399,3.7696335078534,-1.3118062563068,-6.0327198364008,-1.0881392818281,-1.1001100110011,1.2235817575083,-0.10989010989011,0.11001100110011,-0.87912087912088,0.0
000829.SZ,-0.66152149944874,-1.5538290788013,-0.78917700112738,-2.8409090909091,0.35087719298245,-1.048951048951,-1.2956419316843,1.3126491646778,-2.3557126030624,-0.72376357056693,0.12150668286756,-2.3058252427184,0.37267080745341,-2.2277227722772,1.8987341772152,3.3540372670807,3.6057692307692,-2.3201856148492,-0.47505938242279,2.5059665871122,0.58207217694995,-0.11574074074074,-0.11587485515645,1.0440835266822
000830.SZ,0.68560235063662,-0.97276264591439,0.68762278978389,-1.2682926829268,0.7905138339921,-0.19607843137254,-0.88408644400786,0.49554013875125,-1.0848126232742,2.1934197407777,-1.7560975609756,-0.99304865938431,-0.20060180541626,0.0,7.5376884422111,-2.2429906542056,-0.28680688336521,-2.4928092042186,5.1130776794494,10.00935453695,0.34013605442178,0.76271186440678,-1.7661900756939,-0.59931506849315
000831.SZ,1.7273869346734,-1.2040753318926,0.0,-2.21875,-1.8855864493448,-0.78175895765472,-2.3309258043336,1.546218487395,-2.1185038066865,-1.9952654717619,1.104209799862,-2.7645051194539,0.56160056160056,-3.3507853403141,1.8779342723005,2.7295285359801,-0.20703933747412,-1.1410788381743,1.5389996502274,6.9238718567,0.032216494845366,-0.5475040257649,-2.3639896373057,-0.39800995024875
000833.SZ,1.2269938650307,-1.8181818181818,0.46296296296295,-1.3824884792627,0.0,-0.62305295950156,-0.6269592476489,0.63091482649842,-1.2539184952978,-0.63492063492064,-1.5974440894569,-1.461038961039,1.1532125205931,-2.1172638436482,2.828618968386,0.97087378640778,-0.96153846153847,-1.1326860841424,1.9639934533552,2.4077046548957,-0.6269592476489,0.78864353312303,-1.5649452269171,0.47694753577107
000836.SZ,-1.0238907849829,-1.7241379310345,0.0,-1.4035087719298,0.71174377224199,-1.0600706713781,-0.35714285714285,1.0752688172043,-2.4822695035461,1.0909090909091,1.0791366906475,-1.423487544484,0.3610108303249,-3.9568345323741,1.87265917603,4.0441176470588,-1.4134275618375,-1.0752688172043,-0.7246376811594,0.72992700729925,-1.4492753623188,1.8382352941176,-2.1660649819495,0.7380073800738
000837.SZ,-3.0973451327434,-2.3592085235921,0.62353858144973,-2.6336173508908,1.2728719172633,-2.4351924587588,-1.610305958132,5.2373158756137,-3.343701399689,-1.3676588897828,1.305057096248,-1.4492753623188,-0.89869281045751,-3.5449299258038,0.68376068376068,8.8285229202037,-3.9781591263651,-1.2185215272137,2.1381578947368,5.1529790660225,-1.9142419601838,-0.46838407494146,-4.2352941176471,2.7027027027027
000838.SZ,3.5634743875278,-6.2365591397849,-3.2110091743119,-0.23696682464454,-4.5130641330166,-1.7412935323383,4.5569620253164,-2.1791767554479,2.2277227722772,-1.9370460048426,-1.2345679012346,-4.5,-0.52356020942408,-0.52631578947368,4.4973544973545,5.3164556962025,-2.1634615384615,-4.4226044226044,-1.5424164524422,1.8276762402089,-2.5641025641026,-0.52631578947368,-1.8518518518518,-4.5822102425876
000839.SZ,1.2820512820513,0.84388185654009,2.928870292887,-0.8130081300813,-2.0491803278688,-1.255230125523,-0.42372881355931,-0.42553191489363,-0.42735042735042,-1.2875536480687,2.1739130434783,-2.5531914893617,-0.43668122270743,-0.43859649122806,0.0,2.2026431718062,0.86206896551724,-2.5641025641026,0.87719298245614,0.43478260869566,-0.86580086580087,0.0,-0.87336244541485,-0.44052863436124
000848.SZ,1.1037527593819,-0.9825327510917,-0.33076074972438,-1.5486725663717,-0.33707865168541,-0.4509582863585,0.11325028312571,1.2443438914027,-2.122905027933,-0.11415525114155,-2.5142857142857,0.0,0.70339976553342,-1.8626309662398,0.0,1.5421115065243,0.23364485981308,-0.23310023310023,0.5841121495327,1.1614401858304,-1.0332950631458,0.58004640371231,-1.3840830449827,-0.93567251461988
000850.SZ,0.0,1.1574074074074,-3.6613272311213,-2.6128266033254,0.24390243902441,-0.48661800486619,0.0,0.0,-2.4449877750611,0.50125313283207,0.0,-1.4962593516209,-0.25316455696203,-0.76142131979695,7.1611253196931,0.0,-4.7732696897375,-1.5037593984962,-0.5089058524173,1.7902813299233,-1.7587939698492,0.51150895140665,-1.7811704834606,-0.51813471502591
000851.SZ,-1.2820512820513,-0.92764378478664,0.18726591760299,-2.2429906542056,0.95602294455067,-1.7045454545455,-2.6974951830443,1.7821782178218,-2.7237354085603,-0.2,2.2044088176353,-1.7647058823529,-0.79840319361278,-3.6217303822938,2.5052192066806,2.8513238289206,1.1881188118812,-1.174168297456,-0.39603960396039,1.3916500994036,-0.39215686274509,2.5590551181102,-0.38387715930901,10.019267822736
000852.SZ,0.65189048239895,-2.5906735751295,2.2606382978724,-4.5513654096229,0.0,-1.4986376021798,-1.1065006915629,2.9370629370629,-1.0869565217391,-2.0604395604396,0.84151472650772,-1.9471488178025,-1.1347517730496,-0.43041606886656,0.57636887608069,1.1461318051576,-1.8413597733711,-1.7316017316017,0.73421439060207,4.0816326530612,-0.98039215686274,0.14144271570014,-2.4011299435028,-0.57887120115774
000856.SZ,0.0,-0.33632286995515,-0.11248593925759,-2.027027027027,0.34482758620691,-0.34364261168386,-0.34482758620689,3.3448673587082,-0.2232142857143,-0.44742729306487,-0.22471910112359,-0.67567567567568,0.22675736961451,-1.5837104072398,0.80459770114943,3.9908779931585,-0.54824561403508,0.33076074972436,0.98901098901099,0.76169749727965,-1.7278617710583,0.43956043956045,-1.8599562363239,0.66889632107022
000858.SZ,-0.24251311262761,0.1696065128901,-0.49102607517779,-2.2403720719188,-2.1698770016245,-1.257264855889,0.12012012012011,1.0437912417517,-2.9149845642365,-0.95395340304531,0.1111316910539,-1.3197656490904,1.4061621148678,-0.43756933316898,-2.513153822346,1.212775414312,-0.99121706398997,-1.2102395133697,2.4565454428837,5.1270815074496,-1.316024534032,-0.018102824040551,-1.5631601182932,-0.72348252605764
000859.SZ,1.2915129151292,-1.2750455373406,-1.2915129151292,-3.1775700934579,0.19305019305021,-0.57803468208093,-1.5503875968992,1.5748031496063,-1.5503875968992,-0.59055118110237,0.19801980198019,-1.9762845849802,0.40322580645162,-1.8072289156627,2.0449897750511,1.6032064128257,0.39447731755423,1.1787819253438,-0.77669902912621,1.3698630136986,1.5444015444015,4.1825095057034,-3.8321167883212,6.831119544592
000860.SZ,-0.67543547813721,0.14316392269148,-1.3581129378127,-3.1521739130435,-0.26187803965582,-0.37509377344337,-0.52710843373493,2.4224072672218,-2.8824833702882,-0.57077625570777,0.65059318790663,-2.5475285171103,2.9262582910652,-3.4495830174375,-3.2979976442874,2.5172553796184,-1.2673267326733,-1.0429201764942,1.7024726388326,4.4240733359904,-0.38167938931297,-0.076628352490433,-1.8788343558282,-1.4849550605705
000861.SZ,-0.92592592592593,0.0,-0.93457943925234,-2.3584905660377,0.96618357487923,0.0,0.47846889952154,0.47619047619047,0.47393364928911,-3.3018867924528,2.4390243902439,-0.95238095238095,2.8846153846154,-0.93457943925234,0.9433962264151,2.803738317757,-0.45454545454547,-0.91324200913242,-0.46082949308755,0.46296296296295,-1.8433179723502,0.93896713615024,-2.3255813953488,-1.9047619047619
000862.SZ,-1.3368983957219,-1.3550135501355,0.4120879120879,-2.5991792065663,-1.2640449438202,-0.42674253200569,-0.42857142857143,0.28694404591105,-1.0014306151645,-0.4335260115607,-0.4354136429608,-1.3119533527697,-1.1816838995569,-1.7937219730942,1.3698630136986,1.951951951952,-1.7673048600884,-1.3493253373313,1.063829787234,1.3533834586466,0.59347181008902,-0.14749262536874,-3.1019202363368,0.15243902439025
000863.SZ,-0.99502487562188,-1.2562814070352,-1.2722646310433,-0.77319587628865,-0.25974025974027,-2.34375,2.1333333333333,-1.0443864229765,-3.6939313984169,5.2054794520548,-3.3854166666667,-3.5040431266846,-1.1173184357542,0.28248587570621,5.6338028169014,5.3333333333333,-1.5189873417722,-5.1413881748072,-1.3550135501355,9.8901098901099,-5.0,2.6315789473684,-2.5641025641026,-2.6315789473684
000868.SZ,-1.3888888888889,-0.70422535211268,-1.241134751773,0.53859964093356,-3.3928571428571,-1.4787430683919,-1.8761726078799,0.76481835564052,-2.2770398481973,-0.58252427184466,1.5625,-2.1153846153846,0.0,-2.7504911591356,1.4141414141414,2.9880478087649,-0.96711798839458,-1.3671875,2.1782178217822,0.96899224806201,-1.1516314779271,0.58252427184465,-2.5096525096525,0.19801980198019
000869.SZ,0.46253469010175,-0.27624309392264,0.030778701138806,-2.7692307692308,1.5189873417721,-1.2468827930175,0.41035353535353,1.0688462747564,-2.6749611197512,-0.44742729306488,0.70626003210274,-1.4663691424928,1.067615658363,-0.83226632522407,0.77469335054874,-1.249199231262,-0.74602659746999,0.68627450980391,-0.097370983446925,1.1695906432749,0.1926782273603,-0.38461538461539,-1.4478764478764,-1.6976820111002
000875.SZ,-1.1173184357542,-0.94161958568738,0.19011406844106,-1.707779886148,-0.77220077220077,-0.38910505836575,-0.5859375,0.58939096267191,0.1953125,-2.1442495126706,-0.19920318725099,-1.7964071856287,-0.8130081300813,0.61475409836066,0.0,1.8329938900204,0.2,0.0,0.3992015968064,0.79522862823062,0.59171597633135,-0.39215686274509,-1.5748031496063,0.0
000876.SZ,-0.64935064935065,-1.062091503268,0.74318744838976,-2.2131147540984,-0.58675607711652,-0.92748735244519,0.085106382978722,0.51020408163266,-2.1150592216582,-1.6421780466724,0.26362038664323,-0.43821209465382,1.3204225352113,2.5195482189401,-0.67796610169492,0.93856655290102,-0.92983939137785,-0.42662116040956,0.25706940874035,0.5982905982906,-0.67969413763806,-0.51325919589392,-1.0318142734308,-0.78192875760208
000877.SZ,-0.92059838895282,0.0,0.0,-2.3228803716609,-0.11890606420927,0.23809523809523,-0.59382422802851,-0.1194743130227,-1.4354066985646,-0.72815533980583,1.3447432762836,-1.8094089264174,-2.2113022113022,-1.6331658291457,3.7037037037037,-1.3546798029557,-2.3720349563046,-1.4066496163683,1.556420233463,3.5759897828863,-0.73982737361281,-0.74534161490684,-0.50062578222779,-0.37735849056604
000878.SZ,0.41876046901173,-1.5846538782319,0.42372881355931,-2.7848101265823,-0.17361111111111,-1.2173913043478,-0.88028169014084,0.17761989342806,-1.8617021276596,-0.7226738934056,1.3648771610555,0.89766606822262,0.44483985765124,0.17714791851197,1.4146772767462,1.1333914559721,-0.086206896551722,0.25884383088869,2.23752151463,3.4511784511784,-0.40683482506102,-1.3888888888889,-1.4913007456504,-1.1774600504626
000880.SZ,-0.19398642095055,-0.48590864917394,1.5625,-1.3461538461539,0.29673590504452,0.19723865877712,-2.755905511811,3.3400809716599,-0.097943192948105,-1.3725490196078,1.0934393638171,-0.68829891838742,-2.8712871287129,-1.1213047910296,-0.51546391752576,5.0777202072539,0.9861932938856,2.24609375,2.2922636103152,2.9878618113912,-0.090661831368992,-0.90744101633394,-2.014652014652,0.46728971962617
000881.SZ,-0.49813200498131,-0.87609511889863,0.0,-1.3888888888889,0.2560819462228,-0.63856960408684,-1.0282776349614,1.038961038961,-1.2853470437018,,,,,,10.026041666667,1.301775147929,-3.8551401869159,-4.0097205346294,-1.5189873417722,1.0282776349614,-0.5089058524173,-0.89514066496164,-0.90322580645162,-2.734375
