thscode,2022-9-9,2022-9-16,2022-9-23,2022-9-30,2022-10-14,2022-10-21,2022-10-28,2022-11-4,2022-11-11,2022-11-18,2022-11-25,2022-12-2,2022-12-9,2022-12-16,2022-12-23,2022-12-30,2023-1-6,2023-1-13,2023-1-20,2023-2-3,2023-2-10,2023-2-17,2023-2-24,2023-3-3,2023-3-10,2023-3-17,2023-3-24,2023-3-31,2023-4-7,2023-4-14,2023-4-21,2023-4-28,2023-5-5,2023-5-12,2023-5-19,2023-5-26,2023-6-2,2023-6-9,2023-6-16,2023-6-21,2023-6-30,2023-7-7,2023-7-14,2023-7-21,2023-7-28,2023-8-4,2023-8-11,2023-8-18,2023-8-25,2023-9-1,2023-9-8
301507.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.3
301509.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.97736917,52.50391236,-7.665469472,-18.64858858,4.371584699,-2.460732984
301510.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.5,-34.58135861,14.00627868,7.540775259
301511.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.39285714,-35.23370363,5.436893204,2.762430939
301512.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.1129602,-23.91871949,-3.207997613,9.064282411,-1.116607774,-21.98399085,14.78563576,-0.750199521
301515.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.96020539,-22.51732102,53.20417288,-12.72373541,-24.98885421,10.69836553,-4.536912752
301518.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.94174757,1.140918902,-6.097560976,-12.98701299,4.141791045,0.465782874
301519.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.22408027,-2.942857143,-6.917868708,-3.194180898,-4.606337798,-2.705479452,-6.758183738
301525.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.02751833,0.995575221
301528.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.85793872,-10.40419162
301533.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.9322034,-40.41059603,4.689931096,4.989384289
430017.BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.85365854,-3.768115942,3.012048193,-0.877192982,-1.769911504,1.201201201,-0.296735905,-0.297619048,0.298507463,0,2.281746032,-2.812803104,0.099800399,2.59222333,0.971817298
430047.BJ,0.926784059,0.275482094,-1.19047619,0,1.390176089,0.548446069,-2.272727273,5.395348837,9.355692851,-1.372074253,11.70212766,12.82051282,-9.935064935,1.658255227,-8.156028369,12.35521236,0.89347079,-2.520435967,3.424178896,5.067567568,-8.938906752,-0.070621469,-1.342756184,5.659025788,-5.152542373,-3.7884203,-9.955423477,5.445544554,0.078247261,-1.876465989,11.47410359,-3.502501787,4.888888889,0.282485876,-0.070422535,1.057082452,3.068340307,2.841677943,-8.486842105,-0.431344357,-1.083032491,0.729927007,-9.202898551,-6.544293695,-0.853970965,-0.516795866,-10.64935065,-2.228682171,-15.3617443,14.16861827,3.58974359
430090.BJ,-0.324675325,4.234527687,-1.25,-5.379746835,2.006688963,-3.606557377,-4.761904762,6.428571429,5.033557047,0,-2.875399361,-0.328947368,-0.99009901,-3.666666667,-5.190311419,-0.729927007,0.735294118,-2.919708029,4.511278195,10.43165468,-6.840390879,1.048951049,-3.460207612,-0.716845878,-3.249097473,-0.746268657,6.766917293,-1.76056338,-2.508960573,-1.102941176,-4.089219331,-5.03875969,6.530612245,3.0651341,6.691449814,-2.43902439,0.714285714,-6.028368794,-1.132075472,-3.435114504,-0.395256917,-1.19047619,0.401606426,-0.8,6.048387097,7.984790875,-4.929577465,-4.814814815,-5.836575875,5.371900826,-0.392156863
430139.BJ,,,,,,,0,-3.703703704,-7.307692308,-1.991701245,2.286198137,-1.655629139,-6.481481481,-2.430243024,-11.25461255,-0.623700624,4.079497908,-2.110552764,0.102669405,7.692307692,0.952380952,4.716981132,1.081081081,-5.971479501,-1.800947867,-2.992277992,2.985074627,-0.966183575,3.512195122,-1.225259189,-4.580152672,-4.8,6.932773109,1.178781925,-2.621359223,-0.299102692,2.8,5.252918288,-1.848428835,0.65913371,-0.654817587,0.753295669,-0.747663551,0.564971751,-0.74906367,-0.094339623,-0.661000944,0,-4.752851711,10.77844311,0.18018018
430198.BJ,-1.37524558,-0.996015936,-1.207243461,-4.276985743,5.957446809,0.401606426,-2.6,0.616016427,0.204081633,-0.814663951,0.205338809,0.409836066,-0.408163265,-1.844262295,-1.670146138,-0.42462845,-0.213219616,0.854700855,1.271186441,2.928870293,-0.609756098,0.408997955,-1.018329939,-2.880658436,-0.423728814,-0.212765957,0.852878465,-1.902748414,-0.646551724,1.084598698,-1.502145923,-1.089324619,-0.660792952,5.099778271,-0.843881857,-2.553191489,-0.655021834,-5.274725275,-1.160092807,1.643192488,0.461893764,-0.91954023,-0.464037123,-0.466200466,2.81030445,-2.277904328,-0.466200466,-1.639344262,-4.285714286,1.990049751,0.487804878
430300.BJ,,,,,,,,,,,,,22.66666667,-4.483695652,-7.539118065,0,2,-1.960784314,4.461538462,3.092783505,1.428571429,-6.338028169,1.353383459,-0.741839763,-2.840059791,-5.538461538,2.280130293,-2.866242038,-0.327868852,-1.315789474,-1.5,3.214890017,1.31147541,-1.45631068,-0.985221675,47.76119403,-0.112233446,-11.68539326,-7.633587786,3.994490358,-4.238410596,-1.383125864,12.6227209,8.219178082,1.150747986,0.568828214,-8.14479638,-11.20689655,-2.080443828,9.631728045,-3.617571059
430418.BJ,-1.06888361,2.040816327,6.588235294,-0.772626932,4.115684093,-1.923076923,-0.326797386,0.87431694,2.383531961,-0.846560847,5.22945571,-0.60851927,0.408163265,-5.182926829,0.750267953,1.595744681,0.628272251,1.97710718,2.857142857,7.043650794,-4.263206673,2.710551791,-0.942507069,3.330161751,-2.486187845,-1.227573182,0.191204589,0.095419847,-0.571973308,1.62991371,-1.037735849,-0.667302193,9.213051823,9.402460457,-2.489959839,-3.212520593,-6.468085106,-4.094631483,13.28273245,36.26465662,0.12292563,7.120933088,0.859598854,-2.556818182,-8.163265306,5.079365079,-9.486404834,-0.801068091,-3.432032301,16.09756098,-6.362545018
430425.BJ,,,,,,,,,,,,,,,,,,,,21.875,-7.5,3.118503119,-5.779569892,-2.639087019,-3.882783883,-5.335365854,8.695652174,-2.962962963,-2.061068702,-1.402961808,-5.138339921,-0.916666667,10.84945332,-2.959028832,12.04065676,-0.418702024,6.447091801,-9.53346856,1.270553064,5.977859779,9.470752089,-3.753180662,-5.155320555,-4.111498258,0.218023256,-2.030456853,-3.70096225,-3.920061491,-5.28,2.618243243,-0.329218107
430476.BJ,,,,,0,4.044117647,-6.360424028,21.69811321,-4.573643411,32.57514216,0.428921569,-0.793166565,4.55104551,-2.058823529,-9.90990991,5.666666667,-3.34384858,-1.240208877,1.255783212,5.744125326,3.209876543,12.26076555,-2.024507192,-8.863512779,-2.267303103,-6.471306471,3.133159269,0,-12.65822785,-0.869565217,3.289473684,5.732484076,2.945113788,4.746423927,-1.303538175,-0.314465409,1.577287066,1.49068323,-7.772337821,-2.720637027,-7.025920873,-2.567865004,-2.484939759,-6.177606178,-6.666666667,8.024691358,4.489795918,-8.359375,2.728047741,3.319502075,-3.13253012
430478.BJ,,,,,,,,,,,,,,,,,,,,,,,71.15689382,-5.555555556,2.941176471,-2.19047619,-0.632911392,-3.037726605,-5.255179384,-1.066666667,-5.714285714,-1.886792453,2.447552448,0.796359499,-1.523702032,3.438395415,-4.432132964,-2.713864307,0.242571255,-1.512401694,0.614250614,3.663003663,-1.001177856,-0.356930399,1.611940299,0.17626322,-1.935483871,-0.657894737,-13.66646598,7.531380753,7.652399481
430489.BJ,13.47305389,4.617414248,-10.97099622,-4.674220963,0.29717682,-1.185185185,-3.748125937,-4.205607477,4.552845528,-0.466562986,-1.09375,0.789889415,-0.313479624,0.628930818,-6.5625,1.839464883,-1.477832512,3.333333333,3.387096774,2.184087363,-0.152671756,-2.140672783,-2.5,-1.442307692,-2.113821138,-1.993355482,0,-3.220338983,-2.101576182,-2.325581395,-1.648351648,-1.303538175,-3.58490566,2.739726027,0.380952381,2.65654649,-2.957486137,-14.28571429,0.888888889,4.625550661,1.263157895,-0.207900208,-3.333333333,-1.50862069,1.969365427,7.939914163,-5.168986083,-1.886792453,-2.991452991,4.405286344,5.696202532
430510.BJ,1.138519924,-3.564727955,-1.459143969,-3.652517275,-1.946721311,-0.835945664,-4.214963119,2.200220022,-0.107642626,-2.155172414,0.991189427,-0.218102508,-0.327868852,-0.438596491,-1.211453744,0.891861761,-0.110497238,1.991150442,0,5.097613883,-1.135190918,-1.670146138,-1.486199575,-0.969827586,0,-1.305767138,-0.220507166,0.44198895,-1.540154015,0,-0.670391061,-8.323959505,-4.539877301,0.642673522,18.13537676,-6.918918919,-4.06504065,-0.726392252,-1.341463415,10.50679852,8.165548098,-1.96483971,-6.11814346,-5.505617978,1.307966706,1.525821596,-5.202312139,-2.073170732,-11.45703611,0,-0.984528833
430556.BJ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27027027,-4.043126685,-0.842696629,-0.283286119,-0.568181818,1.428571429,3.098591549,3.825136612,0,5.263157895,-6,-5.053191489,1.400560224,1.38121547,1.089918256,0.539083558,-0.804289544,-1.621621622,-0.824175824,0.55401662,-1.377410468,-1.675977654,-5.397727273,3.903903904,-2.312138728
430564.BJ,-0.138888889,1.529902643,5.890410959,-15.00646831,0.456621005,-0.303030303,-2.583586626,4.524180967,0.298507463,0,1.339285714,0,-3.524229075,-0.913242009,-4.608294931,1.449275362,1.26984127,-2.037617555,4.96,3.963414634,-0.293255132,-1.323529412,-0.298062593,2.989536622,-2.031930334,-1.185185185,3.898050975,-1.731601732,1.908957416,-1.152737752,-1.020408163,-9.572901325,2.442996743,1.430842607,0.626959248,-0.62305296,-0.470219436,-3.937007874,-1.475409836,-0.831946755,1.845637584,-1.153212521,1.5,1.477832512,2.427184466,0.315955766,-1.25984252,-5.103668262,-2.68907563,1.03626943,-0.683760684
430685.BJ,,,,,7.333333333,9.316770186,-8.238636364,-4.767801858,-8.322496749,20.35460993,-1.473187979,-7.59569378,-3.55987055,-1.879194631,-2.325581395,3.991596639,3.2996633,-2.281616688,-6.13742495,3.766879886,-2.671232877,-0.140745954,-1.127554616,4.276550249,0.0683527,-15.77868852,-5.109489051,-6.239316239,-0.455788514,1.465201465,4.963898917,10.92003439,6.356589147,-4.008746356,-4.935459377,5.431309904,-0.714285714,-0.71942446,-3.05958132,0.747508306,-4.94641385,-2.428447528,-0.622222222,-3.66726297,4.642525534,0.354924579,-2.652519894,-3.723887375,-10.28301887,8.201892744,-4.275996113
430718.BJ,,,,,,,,,,,,,,,-20.15384615,-1.541425819,0.782778865,0,3.495145631,8.255159475,-1.906412478,-0.530035336,-0.888099467,0,-2.508960573,-3.308823529,2.47148289,-3.525046382,0.961538462,-0.952380952,-1.730769231,4.892367906,2.985074627,-1.086956522,0.183150183,1.096892139,-1.446654611,-2.201834862,-0.750469043,0.56710775,1.879699248,-0.73800738,0.371747212,0.185185185,1.663585952,0.181818182,-0.181488203,-1.090909091,-1.654411765,5.981308411,0.529100529
600000.SH,1.386962552,-2.325581395,0.280112045,-1.675977654,-0.142045455,-1.564722617,-1.734104046,-0.147058824,2.209131075,-0.432276657,3.762662808,0.836820084,1.244813278,0.409836066,-2.176870748,1.251738526,0.824175824,0,0.272479564,-1.222826087,-0.412654746,-1.519337017,0.701262272,2.367688022,-2.721088435,-0.559440559,1.406469761,-0.27739251,0.556328234,0.553250346,4.401650619,0.131752306,2.105263158,-1.804123711,-1.049868766,-2.917771883,0.409836066,2.857142857,-1.71957672,-2.153432032,-0.412654746,-0.276243094,3.047091413,-4.301075269,5.337078652,1.066666667,-4.617414248,-2.213001383,-0.282885431,-0.567375887,-0.142653352
600004.SH,5.640243902,-0.577200577,0,3.483309144,-3.085553997,1.374819103,1.998572448,9.727081875,-2.678571429,-8.256880734,-4.214285714,6.040268456,7.735583685,5.613577023,-3.584672435,-3.782051282,-2.798134577,2.947224126,-3.928095872,-1.316701317,0,3.019662921,-3.476482618,5.93220339,2.066666667,-0.522534291,-3.545633618,6.398910824,5.310300704,-4.2527339,-2.791878173,2.349869452,-3.18877551,-5.731225296,-0.908455625,-3.032440056,0.509090909,1.302460203,1.714285714,4.494382022,-3.629032258,4.532775453,-7.605070047,-0.649819495,2.252906977,-0.071073205,1.778093883,-4.262753319,-13.86861314,0.847457627,0.420168067
600006.SH,3.392568659,-5.78125,-0.497512438,-4.666666667,2.272727273,-2.222222222,-4.72027972,10.09174312,-3.333333333,-0.689655172,-0.868055556,7.880910683,1.461038961,-1.12,-7.1197411,-2.787456446,1.612903226,1.234567901,1.742160279,3.082191781,-0.332225914,-1.333333333,2.871621622,0.492610837,5.718954248,-10.20092736,-1.032702238,-0.347826087,-1.221640489,3.003533569,-4.974271012,3.971119134,-1.041666667,2.807017544,-3.071672355,0,0.176056338,1.054481547,2.086956522,-1.703577513,2.426343154,2.368866328,-1.818181818,0.336700337,4.865771812,-0.16,-5.769230769,-4.25170068,-3.552397869,3.314917127,-0.713012478
600007.SH,5.753424658,-5.310880829,1.70998632,-7.935440484,1.899196494,-3.512544803,-0.817236256,5.393258427,4.406538735,-1.225323349,2.963473467,7.02811245,1.188242652,1.236093943,-5.25030525,1.99742268,2.147820594,6.307977737,0.872600349,-4.267589389,1.927710843,-1.122931442,5.020920502,3.414911781,-4.953219593,-0.115807759,2.086956522,-3.236797274,1.995305164,2.589182969,6.337633202,-2.215189873,0.916936354,0.962052378,-4.393859185,5.370985604,-0.315291645,2.477596205,-3.034979424,-2.599469496,0.871459695,2.429805616,-0.685292567,3.450106157,5.797845049,-2.424830262,-1.938369781,-0.506842372,-0.50942435,0.870455709,-1.472081218
600008.SH,1.428571429,-4.225352113,-1.102941176,-3.345724907,3.076923077,1.119402985,-1.47601476,6.741573034,-0.350877193,-0.352112676,1.413427562,0.696864111,0.346020761,-1.034482759,-3.484320557,2.166064982,1.413427562,-0.348432056,2.097902098,-1.02739726,1.730103806,-1.700680272,1.730103806,3.401360544,-1.973684211,2.348993289,-0.655737705,-1.98019802,1.01010101,0,-1.666666667,1.694915254,3,2.912621359,-2.830188679,-2.265372168,0.993377483,-0.327868852,-5.921052632,-2.097902098,2.857142857,-0.347222222,-0.348432056,1.398601399,2.413793103,2.02020202,-3.300330033,1.023890785,1.689189189,-4.983388704,-1.398601399
600009.SH,7.207697894,-2.099915326,2.836879433,-2.809083263,-3.426791277,2.759856631,-1.918381584,7.752489331,-5.561056106,-6.063253538,-3.813244048,3.867723845,8.471420592,3.673189152,-1.274834437,-3.219855777,-1.230289378,1.754385965,6.879310345,-1.968059364,-0.444298173,-0.41322314,-2.639004149,1.329696556,-4.290040377,-2.355422746,-1.296129613,1.641437169,2.38650637,-3.767963547,-2.148971044,-0.055834729,-2.309124767,-6.366755623,0.508957655,-4.233340085,-2.728426396,2.130898021,1.724505003,-1.025533696,-3.954324381,2.377807133,-1.333333333,-2.898866609,4.287317621,1.011622901,0.426166631,-4.264799491,-13.34219858,0.997442455,-0.633071664
600010.SH,3,-4.854368932,0,-6.12244898,2.717391304,-2.116402116,-3.243243243,4.469273743,10.16042781,-4.368932039,0,0.507614213,2.02020202,-1.98019802,-4.545454545,1.587301587,0.520833333,-1.03626943,5.235602094,3.980099502,-2.392344498,-1.960784314,2,0.980392157,-4.854368932,-1.530612245,-0.518134715,-1.5625,0,0.529100529,-3.157894737,-1.086956522,-1.098901099,1.666666667,0.546448087,-0.543478261,1.639344262,-2.150537634,0.549450549,-2.18579235,0,3.351955307,-1.621621622,-1.098901099,5,1.058201058,-3.664921466,-1.630434783,-2.209944751,1.694915254,-1.111111111
600011.SH,11.2195122,-8.223684211,-3.94265233,-5.597014925,12.51646904,-4.449648712,-15.93137255,1.311953353,3.741007194,3.328710125,8.590604027,-6.427688504,-7.397622193,1.569186876,-5.898876404,13.58208955,2.890932983,-8.684546616,2.237762238,6.703146375,4.230769231,-2.95202952,0.253485425,5.815423515,0.238948626,6.078665077,-2.359550562,-1.380897583,-0.583430572,6.572769953,-3.854625551,11.11111111,3.81443299,-2.085402185,-5.780933063,4.520990312,1.647785788,-3.039513678,-11.18077325,4,4.751131222,1.835853132,-2.863202545,-0.436681223,-6.030701754,4.434072345,-1.675977654,1.818181818,-4.575892857,-6.315789474,4.369538077
600012.SH,6.18556701,-3.19001387,-1.719197708,-2.7696793,0.449775112,-1.492537313,-3.939393939,9.463722397,0.144092219,0,1.870503597,0.564971751,3.230337079,-0.272108844,-3.274215553,3.102961918,0.410396717,4.768392371,2.600780234,-2.027883397,2.457956016,0.252525253,3.778337531,8.737864078,-0.669642857,1.011235955,-4.449388209,3.958090803,0,0,-0.111982083,6.278026906,10.33755274,3.632887189,-4.05904059,-2.403846154,2.660098522,6.333973129,-7.761732852,-1.174168297,3.762376238,-3.148854962,-2.36453202,-6.962663976,9.869848156,-1.974333662,3.524672709,6.906614786,-1.18289354,-1.38121547,2.89449113
600015.SH,1.747572816,-2.099236641,0.194931774,-2.140077821,0.994035785,-0.984251969,-4.572564612,2.083333333,1.632653061,-0.602409639,4.04040404,0.776699029,2.119460501,0,-3.396226415,1.3671875,1.156069364,-0.571428571,0.191570881,-1.338432122,-0.19379845,-1.165048544,2.161100196,3.076923077,-1.492537313,1.136363636,1.123595506,-0.37037037,0,1.301115242,5.871559633,-0.173310225,4.340277778,0.332778702,0.663349917,-5.271828666,0.173913043,3.645833333,-2.177554439,-7.876712329,0.557620818,-0.739371534,2.793296089,0.362318841,4.151624549,0.346620451,-3.281519862,-0.357142857,0,-0.17921147,-0.359066427
600016.SH,-0.276243094,-1.108033241,-1.400560224,-3.693181818,0.884955752,-1.754385965,-2.083333333,4.255319149,0.29154519,-1.162790698,3.529411765,-0.852272727,2.29226361,-1.680672269,-2.849002849,1.173020528,0.579710145,-0.576368876,1.449275362,-1.428571429,-0.289855072,-0.581395349,-0.292397661,1.46627566,-1.734104046,-0.294117647,1.474926254,0.290697674,0.289855072,0.578034682,2.298850575,1.966292135,14.32506887,-1.445783133,-1.466992665,-3.225806452,0.769230769,2.03562341,-1.74563591,-0.507614213,1.078167116,0.533333333,2.387267905,1.813471503,2.290076336,-0.746268657,-0.751879699,0.252525253,0.755667506,-4.5,-1.047120419
600017.SH,1.644736842,-5.825242718,1.374570447,-6.779661017,1.818181818,0.714285714,-4.609929078,1.486988848,2.564102564,0.357142857,2.491103203,-1.041666667,2.456140351,-1.02739726,-5.53633218,3.296703297,-1.063829787,-1.433691756,2.545454545,0.709219858,1.056338028,-1.393728223,1.060070671,2.797202797,-2.040816327,4.513888889,-3.322259136,-4.12371134,1.075268817,1.773049645,1.045296167,3.448275862,9.333333333,0.914634146,-5.438066465,-3.514376997,-0.331125828,0.664451827,-3.300330033,-3.071672355,5.281690141,-1.337792642,-0.338983051,1.020408163,4.377104377,-0.64516129,-2.597402597,1.333333333,-3.947368421,1.369863014,-1.689189189
600018.SH,5.660377358,-5.178571429,4.331450094,0.36101083,-0.899280576,-0.362976407,-6.193078324,1.747572816,2.099236641,-1.495327103,3.036053131,-0.368324125,2.772643253,-1.438848921,-4.927007299,2.495201536,-0.187265918,-1.688555347,1.526717557,-0.751879699,0.189393939,-1.323251418,0.766283525,4.182509506,-2.00729927,4.096834264,-0.715563506,-0.18018018,-0.902527076,1.639344262,1.433691756,1.236749117,0.523560209,-1.215277778,-4.393673111,-3.492647059,0.761904762,2.079395085,-0.925925926,-3.364485981,1.547388781,0,-0.19047619,0.190839695,2.666666667,0.556586271,-4.42804428,0.386100386,-2.307692308,1.181102362,-1.361867704
600019.SH,5.69259962,-2.333931777,-0.735294118,-2.592592593,0,0.380228137,-6.25,0,5.858585859,1.526717557,4.69924812,0.359066427,5.18783542,-0.680272109,-3.082191781,-1.236749117,5.545617174,1.355932203,2.508361204,-0.326264274,-0.654664484,1.317957166,9.268292683,1.19047619,-5.294117647,2.795031056,-4.229607251,-1.577287066,4.647435897,5.513016845,-0.145137881,-6.395348837,2.795031056,-1.66163142,-4.147465438,-2.724358974,-2.141680395,-0.505050505,-1.52284264,-4.982817869,1.627486438,1.601423488,1.050788091,-0.173310225,12.5,0.617283951,-3.527607362,-1.112877583,-0.803858521,3.079416532,-2.201257862
600020.SH,1.993355482,-3.25732899,0.673400673,-3.678929766,0.694444444,-1.034482759,-4.529616725,-1.459854015,4.074074074,-0.711743772,1.433691756,2.120141343,6.228373702,-1.302931596,-3.96039604,1.718213058,-2.364864865,-0.692041522,4.529616725,3.333333333,-0.967741935,-2.280130293,5,3.80952381,-2.44648318,2.194357367,-0.613496933,-3.086419753,2.866242038,0.619195046,0.923076923,3.963414634,13.19648094,-0.777202073,-5.483028721,-3.867403315,5.202312139,3.296703297,-4.521276596,-4.456824513,6.997084548,0.272479564,0,-0.27173913,4.904632153,-0.519480519,-3.65535248,-0.54200542,-2.179836512,-2.78551532,-1.432664756
600021.SH,29.56431535,-20.57646117,0.60483871,-9.919839679,12.23581758,1.883052527,-9.922178988,5.291576674,0,-0.102564103,2.156057495,2.010050251,-3.448275862,-0.918367347,-5.973223481,9.638554217,5.794205794,-9.25401322,2.185223725,6.313645621,3.16091954,-4.735376045,-1.851851852,4.369414101,-3.520456708,3.15581854,-4.110898662,-0.997008973,-0.402819738,6.370070779,-5.133079848,4.809619238,2.485659656,6.343283582,-5,0.461680517,3.768382353,-1.594331267,-3.510351035,-1.026119403,1.50801131,1.857010214,-3.646308113,-3.311258278,-0.097847358,0.489715965,-3.411306043,-1.614530777,-5.641025641,-2.282608696,2.224694105
600022.SH,2.51572327,-4.90797546,0,-3.870967742,2.684563758,-0.653594771,-3.947368421,-0.684931507,3.448275862,0.666666667,1.324503311,0.653594771,1.948051948,-1.27388535,-4.516129032,0,1.351351351,-1.333333333,2.027027027,2.649006623,-0.64516129,-0.649350649,3.267973856,1.898734177,-2.48447205,0,-1.27388535,-1.290322581,1.960784314,1.923076923,0,-3.144654088,-1.298701299,1.315789474,-1.948051948,-3.973509934,2.068965517,-2.702702703,-0.694444444,-2.097902098,1.428571429,-0.704225352,0,0.709219858,9.154929577,2.580645161,-5.031446541,0,-2.649006623,1.360544218,0
600023.SH,5.898876404,-9.283819629,-4.093567251,-3.353658537,6.624605678,-0.887573964,-2.388059701,3.975535168,1.764705882,0.289017341,2.88184438,-2.240896359,1.146131805,-4.532577904,-1.78041543,5.438066465,2.578796562,-1.955307263,2.564102564,-0.277777778,4.178272981,-1.069518717,1.081081081,3.475935829,-1.291989664,2.879581152,-5.089058524,-4.021447721,-0.279329609,19.04761905,-0.235294118,5.896226415,6.458797327,0.836820084,-1.037344398,4.402515723,-0.803212851,4.858299595,-8.494208494,4.430379747,2.424242424,1.380670611,-3.112840467,-1.204819277,-2.845528455,0.627615063,-3.742203742,1.727861771,-3.184713376,-3.947368421,2.054794521
600025.SH,2.543507363,-5.613577023,-1.383125864,-3.50631136,2.906976744,-4.943502825,-3.863298663,1.854714065,-0.91047041,-0.45941807,4.615384615,-1.029411765,0,-1.337295691,-6.626506024,6.451612903,2.575757576,-1.624815362,4.504504505,-4.454022989,3.308270677,-0.145560408,3.352769679,2.961918195,-2.465753425,1.685393258,-4.281767956,2.02020202,-2.97029703,1.166180758,0.864553314,-0.714285714,2.302158273,5.907172996,-3.187250996,1.508916324,-1.756756757,3.851444292,-6.754966887,1.746724891,2.00286123,-1.542776999,-0.284900285,-0.142857143,0,1.144492132,-0.282885431,2.836879433,0,0.275862069,0.412654746
600026.SH,7.434210526,-2.633190447,17.61006289,-3.262032086,-5.749032615,17.771261,-13.49601594,15.25618883,-7.692307692,-0.649350649,-1.198257081,-24.03528115,-0.943396226,0.879120879,-12.63616558,0.166251039,-0.414937759,11.83333333,6.706408346,5.377094972,2.385685885,0.388349515,-3.997421019,3.492276696,1.9467878,-11.33036283,-1.938262742,-0.878477306,-5.908419498,8.320251177,-1.594202899,-3.387334315,-4.420731707,-5.023923445,-1.091519731,-3.395585739,0.439367311,5.949256343,10.98265896,-6.026785714,0.079176564,11.07594937,4.487179487,-4.430811179,-1.426533524,1.230101302,0.571837026,-0.284292822,-7.626514612,5.478395062,-8.339429407
600027.SH,22.59786477,-10.30478955,2.588996764,-6.151419558,13.44537815,-5.185185185,-18.75,3.461538462,0.185873606,3.153988868,7.014388489,-3.697478992,-6.457242583,0.932835821,-3.881700555,13.07692308,8.503401361,-10.5015674,3.152364273,0.169779287,5.254237288,-6.602254428,-1.724137931,5.263157895,-3.166666667,6.024096386,-6.331168831,0.346620451,-3.454231434,10.19677996,-3.733766234,6.576728499,1.424050633,2.184087363,-5.34351145,4.35483871,5.100463679,0.735294118,-9.781021898,4.207119741,3.881987578,2.840059791,-7.558139535,-7.075471698,-4.399323181,3.008849558,-6.357388316,2.385321101,-5.017921147,-6.037735849,9.236947791
600028.SH,4.460093897,-3.370786517,7.971014493,-4.026845638,0.932400932,0.230946882,-1.382488479,-1.168224299,1.418439716,-0.932400932,5.647058824,0.222717149,0.222222222,-1.33037694,-2.471910112,0.460829493,0.458715596,1.598173516,2.02247191,-1.54185022,0.67114094,0.444444444,2.433628319,8.423326134,3.784860558,9.021113244,-2.816901408,1.811594203,1.601423488,6.830122592,2.459016393,7.36,-1.788375559,-3.793626707,1.104100946,-3.588143526,5.01618123,4.468412943,-3.982300885,-4.608294931,2.415458937,2.987421384,1.679389313,-4.504504505,-1.572327044,-3.354632588,0.495867769,-0.164473684,1.482701812,-0.811688312,1.963993453
600029.SH,6.62358643,-1.515151515,-1.538461538,3.75,-4.36746988,7.716535433,-2.631578947,9.459459459,1.920438957,-5.248990579,-2.982954545,7.467057101,1.771117166,3.74832664,-1.161290323,-0.783289817,0.526315789,3.010471204,-0.254129606,-8.917197452,0.699300699,4.722222222,0.928381963,5.124835742,-2.75,1.670951157,-5.436156764,5.213903743,4.320203304,-3.045066991,-3.768844221,1.174934726,-6.580645161,-5.801104972,0.73313783,-8.005822416,-8.386075949,2.417962003,4.890387858,-1.286173633,-1.791530945,6.965174129,-1.395348837,0.943396226,7.009345794,-1.455604076,1.624815362,-2.761627907,-4.932735426,1.100628931,-2.643856921
600030.SH,2.806652807,-6.875631951,-0.325732899,-5.119825708,3.731343284,0.71942446,-5.384615385,5.981416957,3.890410959,1.002109705,1.044386423,2.480620155,4.084720121,-1.114341085,-3.037726605,0.606366852,2.511300854,1.665850073,4.43373494,-1.430549146,-1.872659176,-3.435114504,1.729249012,2.816901408,-5.573925366,0.850425213,1.785714286,-0.194931774,3.369140625,-1.039206424,-0.668257757,1.009130226,4.329210276,-1.960784314,-0.976744186,-4.321277595,-0.88365243,-0.04952947,1.040634291,-2.648357038,-0.352644836,1.769464105,1.838052658,-0.682926829,16.25736739,4.351499789,-2.429149798,-0.539419087,-2.25281602,-4.481434059,-0.580875782
