thscode,2023-11-15,2023-11-16,2023-11-17,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-27,2023-11-28,2023-11-29,2023-11-30,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15
300411.SZ,20069513.0,12844237.0,17964294.0,23342269.4,20817446.0,19004293.0,25310713.0,18218396.5,23863425.0,21870270.32,17962476.6,22998061.72,21210016.72,23805902.0,19554241.4,21946075.0,17620163.2,23766021.0,31604374.0,23352814.0,20604049.68,28172331.0,21556342.0
300412.SZ,34670068.4,35888743.0,36593255.0,55299182.2,63515852.5,42219692.92,50115384.64,116452459.32,87519964.4,60701351.9,40475170.3,40694930.9,41494202.76,39364418.6,39929080.0,38789536.6,35905448.8,49108108.9,54918699.9,40127679.1,52659081.02,37812739.66,40360643.3
300413.SZ,302867364.77,351569691.29,289607023.6,391628933.18,570480756.1,590152380.3,478779038.24,416837000.96,407191443.5,364722809.76,244653605.2,203786010.98,636029348.82,446051457.71,920524577.65,1159420905.08,1115242484.56,1085830242.75,930999022.33,700465425.76,855723730.84,1159846649.84,982973461.74
300414.SZ,63373213.47,70387810.15,49282993.82,58947092.3,49508532.42,58462104.0,39188315.2,48784343.51,40518332.0,44835177.78,34781791.8,42652772.38,35716344.02,48853393.82,59312467.37,36217226.6,33971024.64,56593457.0,51328028.4,39277838.85,32228179.79,48581368.0,36216563.35
300415.SZ,114582718.44,64138111.84,91691713.92,84392156.9,111282067.8,105900811.76,116312541.32,92722794.26,100224696.14,125574940.32,62250393.5,66221603.12,109915550.0,60587137.51,59322289.48,44298174.0,81048961.6,84493171.55,52495610.0,43028398.15,97131449.29,48658416.62,42290300.15
300416.SZ,142359579.44,95463428.49,92661045.18,103457802.01,85947065.0,84528747.41,71263223.81,83940765.19,87642589.47,83276030.66,221118456.62,98808973.22,157780580.87,162744284.74,102467268.04,112756041.78,147254912.66,141381604.02,115265528.82,61174178.85,267676470.33,169292819.52,297485257.91
300417.SZ,34149284.0,19897566.8,20105813.0,22207878.0,22616508.0,16956572.68,36530493.51,30939060.6,29772707.35,39416046.21,49886545.3,38249681.3,30600850.28,118565516.39,85803906.53,70752141.6,49876827.0,77244692.5,68295557.4,35993658.5,42178674.73,31184261.7,35532927.26
300418.SZ,1610048947.31,1297881720.8,3024410115.37,2557255607.57,2624893974.29,1640111164.92,1485015816.85,1383202841.66,1034267992.88,1225176502.63,909903199.18,832489847.65,4989909770.05,6385772985.3,3908198188.95,4130523995.54,4608909158.49,5305465300.34,3962627775.16,3682316095.5,2339056521.97,2232402454.59,2351613596.1
300419.SZ,145800987.0,119190004.6,137057316.0,120613615.0,133207194.4,87951092.0,101015674.0,100375416.0,89632492.0,66635536.4,86803024.0,89202401.0,97482249.2,109502503.0,93405723.0,65607687.0,180866487.0,168508034.2,91562100.4,96256544.0,77657391.0,80881230.6,87164940.0
300420.SZ,36130507.72,50270872.92,43167395.72,156779281.58,100065920.1,69949230.6,71362464.8,356668555.66,333460408.73,179932249.11,141966279.24,102769384.11,71424276.7,67550942.44,68219943.36,51607001.5,45201468.96,61232713.0,48471826.9,42900399.4,44555543.3,40944491.0,32473109.36
300421.SZ,256089781.64,195179716.88,107351046.6,254413414.62,182543089.82,113994841.8,93554252.98,83326052.32,67445441.8,78285654.6,58752647.8,76554308.4,54348938.2,70068146.6,65545618.6,63480838.0,58809065.2,57667986.8,50242250.9,41257823.0,100862527.51,63898588.79,43949123.88
300422.SZ,20260942.5,19275358.18,17037053.59,26015700.34,22623029.17,17509828.1,34400007.72,25834658.72,24986581.28,28263079.21,19419013.64,19192921.83,18471326.0,20027483.92,21716503.0,16333949.59,12327634.6,23933585.32,25195260.49,13057658.6,18834851.28,13910101.54,13461581.0
300423.SZ,60305951.95,48289314.74,29579166.0,57851526.73,58533193.6,41832381.0,50572657.0,58198750.41,50166787.76,243742851.44,215064346.03,114729418.54,104619213.2,221610002.83,145776510.5,97135803.8,62077182.6,75533553.0,83622150.28,60776931.69,81917173.58,70199449.8,51311823.0
300424.SZ,84932788.48,107397894.91,52672192.5,55949169.0,55648509.89,36032956.28,38944747.0,43519264.28,40006652.3,34752565.86,40568420.72,36481323.75,26110922.0,60382524.32,35099521.0,35802961.94,36989209.17,77110834.12,38046847.55,39661401.0,36241416.27,27743392.75,24362137.42
300425.SZ,53802876.59,26546712.0,27206553.3,34497122.23,33679920.06,33083269.0,28710843.47,28967442.96,23541777.0,23858939.36,23150588.59,31608958.39,50342195.97,36546994.46,31543894.62,22497478.6,27848448.89,34070784.4,28416037.52,29594628.23,42849550.0,36210224.0,28574124.6
300426.SZ,198482966.07,367967977.16,465221919.02,322275191.3,537421514.73,514499086.9,326545101.3,347239315.8,280704065.0,165469081.78,143436050.0,143176488.0,276290590.5,326811049.0,301971736.0,306511865.85,377529979.48,264574626.0,348335498.15,220405332.0,143839725.16,187701306.5,180632686.0
300427.SZ,20217593.29,32876943.0,40057686.0,29767428.0,38225435.0,32375940.0,130380581.28,72366576.22,52604502.0,45051073.5,47479186.93,25659224.22,25668692.0,19116972.39,27191630.0,32104065.0,19350995.0,21002424.0,15248060.0,12421795.0,28962608.25,14793268.08,17772911.0
300428.SZ,195494583.09,185411344.36,186145079.56,96453817.82,89017080.48,80876837.2,159614307.57,99096506.63,77445344.0,69877909.38,64786784.16,75210996.08,74237197.93,55290883.01,71332890.0,71333370.16,92747814.6,54718461.16,76159772.0,39857718.8,47568389.4,38283756.6,57464043.0
300429.SZ,1483204699.28,1324748975.64,831669244.75,1064029611.02,975277262.35,922623266.18,833268776.48,478241238.08,502902314.81,378598399.26,1368705523.34,851669589.28,456493295.0,355722162.46,366103716.55,352008876.14,382624796.08,309793495.17,250195926.5,413779772.84,307304339.82,193300569.16,204255722.97
300430.SZ,132160507.2,62221492.5,59939301.5,81619157.4,46381846.61,51488349.67,38783144.0,42376818.14,50053179.78,35454237.19,28536690.0,40653660.7,25035302.0,49451136.02,43431892.56,36312945.0,24344844.0,89469972.87,77869832.54,54411575.0,39905399.5,74838030.0,81268026.26
300432.SZ,744955635.47,573754984.99,689041703.81,906259297.3,623066508.31,434149875.4,578560047.27,354132331.35,275755786.27,445800679.98,677549140.58,586181898.37,393461844.75,253358230.12,216192056.12,380282740.37,348157446.53,403740069.06,343891784.68,171237103.57,318229419.74,186179228.09,181138293.32
300433.SZ,313534874.57,359225570.79,270412990.52,316388371.11,366264345.07,310106056.02,272521370.25,262035150.74,263860949.6,292049236.74,231501431.74,234195083.02,222755968.16,328671980.54,252956404.23,190021671.73,207273632.37,377742942.09,389983638.8,276633063.52,292706441.18,226885493.94,203022012.25
300434.SZ,52668644.0,56015046.0,52684813.0,91210971.0,79647231.0,81098210.0,340594955.55,387299457.06,221998965.0,143660898.62,81301544.8,103384752.2,91054354.0,98546925.18,91698259.0,110505340.6,72637996.8,73979321.0,60432967.0,51880834.2,189936203.14,104687539.0,72486903.0
300435.SZ,79009567.0,44916003.0,44248646.0,71870329.0,150656628.0,87798551.0,101925506.0,69833979.75,65823217.0,114360451.64,57636304.0,67801950.0,88330972.0,57991632.0,58431433.0,55409947.0,47324560.1,102643904.0,69740882.0,47916057.0,51040360.0,82596954.0,62511766.4
300436.SZ,61956403.0,44328777.0,64181540.0,54788174.0,103442297.0,59101481.0,97225087.0,81276710.0,115997972.96,85865125.8,68962495.2,50036556.0,55187261.0,46308381.0,38421999.0,32827865.0,55543176.2,39497899.0,48907074.0,37160346.34,361934935.9,213585542.0,134676032.0
300437.SZ,24966079.0,22531423.0,19042248.0,31664483.0,20586151.0,25495829.62,22063641.05,28159475.44,27392289.0,23106952.26,22533183.33,30227497.0,20870035.3,19552646.48,20049727.52,27061097.0,28660536.47,29241723.0,37107250.7,23032557.0,17957094.0,19444397.0,19585305.39
300438.SZ,662929538.45,423487767.42,327706557.34,303558063.76,289394886.92,333107720.04,226365430.8,220372780.72,270616997.72,193517586.24,177400463.05,274103120.63,285765919.83,266240300.88,379098822.54,829163013.22,433738136.09,374817044.25,304976789.82,195579274.16,248904131.6,266080150.62,390790267.2
300439.SZ,42819549.0,33770936.0,43050264.0,46667114.5,53412781.5,137009879.14,127733397.5,99086095.0,75234319.0,63124468.72,44685019.0,41870291.0,39916117.0,51130502.5,42937313.0,45154967.56,43814006.24,54404631.0,51495919.0,41508913.0,57120085.0,35316210.5,40342005.5
300440.SZ,40382332.0,32727633.0,30005768.0,43121383.96,52051960.0,40598238.0,29211984.0,34409560.0,49440394.0,29524577.0,43673286.0,47108149.0,33042621.28,32017203.16,28716562.0,29948092.0,31567941.0,36865821.5,46233992.0,34274713.12,30837506.56,25607100.41,41094029.0
300441.SZ,39746099.4,53160065.2,140293158.28,133308337.8,82101246.0,60783415.77,37463718.2,50040613.4,45056619.56,47843801.8,38182306.2,47407345.0,41243461.0,56438506.68,49206088.42,46521127.4,51947547.28,40912585.32,50784841.0,53271374.0,56371543.2,46753686.6,37942008.75
300442.SZ,335955617.95,609387794.86,430691069.62,412617910.8,327748281.65,277540584.4,261723023.66,146963138.84,157146222.3,270143046.82,339959156.23,391311767.37,193068013.91,286901763.18,263965451.59,139768046.28,140047039.84,495622744.27,362438403.38,209031871.64,191442714.84,159130487.76,130188499.02
300443.SZ,179120076.12,136086555.81,58187339.43,85112250.9,92529061.86,138209858.81,135737836.73,72493285.36,72999781.44,103016482.44,59393234.0,55314744.0,101279603.24,91705845.0,88274905.11,60070319.77,76921114.05,48539875.29,53075452.21,69194196.49,74196375.81,64144984.14,46922778.56
300444.SZ,432324997.68,225089780.24,304196587.64,237037639.5,248581748.2,252137628.32,146454349.0,166655490.38,108912875.0,145179250.0,802226969.81,492965426.73,274817180.68,200394730.0,205867012.42,130151228.0,231797805.19,172180657.0,125456880.0,114055405.96,77917618.0,94821468.2,74776144.0
300445.SZ,31520457.0,26571075.09,26226156.5,43286447.0,38284897.0,34745990.8,28643834.0,30669971.0,37176662.6,64666941.5,82280155.6,54288924.0,45973601.2,37045475.8,44132547.5,43287835.4,34067628.52,62054576.56,38539968.0,26266384.6,102214117.9,104321808.6,52473675.0
300446.SZ,822916176.13,772272584.16,551863129.76,350216335.9,414187476.53,315178974.02,233827139.65,379418688.58,340825369.54,247317365.31,189360497.8,167655900.65,119925665.43,127377539.7,191733779.4,143261610.0,101926270.0,126629993.64,98882244.4,77071520.3,73507926.7,61266403.4,88779407.0
300447.SZ,66855503.3,50283963.47,59349732.0,71765830.0,56014963.0,43289630.0,41048050.6,50740911.0,52867333.0,42300019.0,45290923.0,47639434.9,36512326.2,31875695.0,36936162.9,31846989.3,37995796.0,45874887.0,48654880.18,38681596.5,36943755.0,30899281.1,39719303.42
300448.SZ,96062887.54,88300736.74,59249864.56,66074260.06,63047987.0,63382815.0,66413539.45,54550962.92,51888362.0,62206305.22,36928639.5,48206718.5,72106567.5,71157094.0,63895171.0,46948242.0,62885950.8,52959109.0,54978020.76,76375733.04,56387567.0,43817899.48,42588164.64
300449.SZ,51400582.54,87624495.9,115175816.21,86011039.08,51130700.69,52230816.0,55331395.39,46611595.8,50546612.68,37926484.9,36422878.1,32456986.48,48034546.5,45726171.2,44030967.0,32917216.68,47708702.34,48222663.4,62229080.4,149952206.48,86034906.6,71706468.0,58736148.0
300450.SZ,775361302.42,526568264.93,370369873.02,839645639.33,582036668.02,388767264.49,357801707.87,527457370.73,304448578.17,302142404.73,297424057.34,260362167.56,380884084.83,304253955.11,366625678.43,548253851.0,350620992.31,392521164.28,385890155.06,212809496.1,305807739.01,322818237.01,424744778.81
300451.SZ,193139573.74,66008417.7,90769580.14,93638365.33,98447501.4,85201782.91,127021480.45,120878503.05,170289774.6,95901449.97,74380792.0,80966760.0,139152300.93,127042094.93,139587531.59,116833656.19,130767627.08,135002564.7,165498972.03,123125073.53,89368195.3,108462619.4,121076118.06
300452.SZ,31911148.28,27621050.5,44242753.1,68307858.44,45027921.1,35114850.7,46962382.81,55933222.6,57792048.54,47617598.66,31856452.2,29055140.9,33276021.8,40534719.9,36002550.76,43920971.87,40050986.08,37360795.0,49259382.47,34627041.22,52853938.68,39257645.64,56020649.88
300453.SZ,30270949.94,21422133.27,31438328.42,45237397.05,35458990.9,30529777.5,48057121.4,37331558.06,53734988.03,41583490.7,25959413.32,28522916.26,24984016.27,31705684.78,29984903.6,32076569.5,24347367.2,28136475.6,34275655.43,20571380.35,26337162.3,24802307.6,24457538.05
300454.SZ,121778283.52,107290453.31,94815154.59,110033033.24,159688912.17,170363761.31,159345628.0,124625870.03,120532818.54,141355087.09,108576451.13,101304615.6,136239183.65,121565022.18,136149287.04,123817815.94,133987298.96,241669163.7,175344493.14,107525133.79,155151819.88,132779144.4,228723620.0
300455.SZ,745158677.51,520279995.69,332415705.52,465700372.84,369644651.12,421769561.45,247734338.17,201207812.6,193193764.24,146675228.98,171761150.84,187508409.26,153659612.8,140581713.0,162570275.64,110204864.3,105782996.0,108182991.94,200138876.28,120355585.8,249584936.35,147012875.69,157053986.28
300456.SZ,637628765.74,423420767.16,482530760.85,413814593.82,626397835.06,394795831.5,267681261.32,242119368.68,439523459.09,495600620.78,483088870.25,389018516.13,256892968.93,257176945.94,298632632.64,242827417.51,233998489.71,1898369481.24,1099420131.96,867602011.52,641822588.92,563710618.85,860284066.96
300457.SZ,513092855.84,374680911.68,261710816.73,342242008.66,583330715.91,437555323.22,205620891.29,252514011.8,239135919.0,155459019.66,224976353.76,278772566.79,173500963.97,165313968.01,291085466.5,237234732.14,219535055.76,173908802.2,161550944.11,174691964.56,139330911.49,116226791.2,102733214.58
300458.SZ,799588821.72,428758112.09,317197543.23,326932462.0,317685637.17,278402640.3,246949489.06,250738301.38,226711534.59,217482288.28,197096235.49,219738923.29,192399819.7,193137511.32,183369814.98,218907841.42,202367024.8,317326698.35,314731055.76,302701878.6,252432289.82,256532167.2,231597516.18
300459.SZ,620869977.88,550515202.02,466601512.04,1667812039.45,1052136442.69,884565182.95,728566923.92,628560106.37,530417087.8,355530847.07,272416275.77,324319862.61,2610084091.65,1708783006.38,957917806.13,2636007028.03,3431279082.67,2378917245.82,2722118490.52,2020141532.13,1434830196.21,1064877943.55,1518627133.53
300460.SZ,99265640.0,72897690.0,77685203.0,75745969.72,101585269.84,72506081.0,88191152.96,62284685.4,69091071.8,77450978.55,85919601.4,91186200.8,82558941.8,590329567.4,458740468.26,292242962.2,323773875.0,288792433.81,208738746.42,160053283.95,139315482.0,120653637.0,75861271.0
300461.SZ,43233611.98,35259165.0,223987197.7,138836737.2,103703067.0,59759991.0,110599155.84,61733515.3,193980617.68,174768367.52,119278803.11,59176895.68,46367136.0,51680776.88,55086960.81,34212741.36,21320323.0,23837179.28,68138407.41,38577792.4,35782984.62,23749827.02,14749765.0
300462.SZ,25510729.0,31193877.0,30722805.0,40373689.0,35850451.0,31751213.0,208628738.36,552737856.22,418332973.7,280026702.45,418892263.64,320314687.06,273495971.0,253517687.0,179444805.0,139559701.0,96378126.0,144677841.0,91909193.0,62608012.0,60098283.0,60866907.25,58433139.0
300463.SZ,48257782.0,51075928.62,57181309.36,74838791.0,61850484.17,141749230.97,84710736.02,89845370.7,114189811.42,76966915.0,58893015.0,66102128.0,66012466.0,92424306.61,62249505.0,55242905.6,53614478.34,551260665.14,304873874.8,195920868.62,172888600.13,116916812.2,103053810.6
300464.SZ,16686706.0,16144068.0,16198321.5,26890358.0,21504438.0,22699492.74,19457754.0,17388930.75,26501899.0,17158094.7,17850649.0,18107235.0,26488705.0,19984011.0,20927501.0,27444999.0,18967107.0,27958264.5,23204658.0,24610432.5,24557070.5,20677736.0,26152570.0
300465.SZ,229847179.51,148790322.0,136909875.0,140508266.0,212604067.0,152251805.7,138304327.8,150777161.8,91592501.0,84575646.25,89902219.6,90433874.4,133706475.42,183314884.0,150008543.0,115257916.0,176661734.0,137966676.0,160683016.95,132895331.5,90221190.0,95225252.5,86766891.0
300466.SZ,80226888.2,66591370.2,133807770.0,312907606.6,202108873.0,243745758.36,134565727.0,243205515.2,265867943.24,218411241.05,189480668.37,132318981.5,77703831.0,78754170.0,219315173.1,233744933.8,339703573.5,218707446.4,414577253.26,308955974.68,336695848.7,696366937.53,475432667.01
300467.SZ,98334064.0,93400484.0,147358763.0,141850702.0,138115719.72,101185788.58,88871686.0,96455494.0,108744813.79,82257103.72,74024974.04,88058221.0,172608626.52,149668147.62,116301342.39,135638959.0,139621337.61,104261111.0,172639008.5,153962091.41,106735253.0,98196897.0,513845593.16
300468.SZ,177723720.36,115404190.94,122516472.75,102939340.38,422476709.22,270355161.77,170581282.53,161275239.47,114798838.12,106323332.43,100799619.43,99970126.26,165086264.17,140488000.54,130407181.25,126091831.79,172371620.55,155118305.64,150692786.88,122291422.97,117742944.16,303939567.67,188741051.61
300469.SZ,146715219.0,117617950.55,68601540.32,181117736.93,196218994.4,168483268.88,110330561.06,100273372.85,87974077.34,81945757.71,68814770.93,78781028.13,105185639.48,263621279.77,191092108.39,121232494.04,99908127.41,112297895.68,96123246.72,78134904.5,89730066.76,52481838.06,63208141.56
300470.SZ,28967546.98,20692735.44,33540858.0,42696875.0,34652733.95,40140563.0,26388202.8,27208801.19,28921642.41,24470140.76,32236400.92,23099831.84,48246691.6,25745212.65,29714786.0,22139634.0,35376517.0,26731388.89,39754822.82,17125494.0,39323184.63,18441215.13,19546682.88
300471.SZ,76788326.89,72136890.0,113482017.95,82362655.14,218669930.13,141818421.32,175127936.98,143296966.02,128489403.93,161799779.86,124372662.48,130105067.09,110203308.8,103429464.56,104893856.0,99538131.65,71202035.13,92020727.0,93472449.15,89346077.05,121969853.67,140521682.57,82149659.0
300472.SZ,91135338.31,72803635.0,58837270.0,63947112.0,72227788.5,43443158.48,46636017.16,39024401.2,33556903.36,22832623.28,23694152.67,35727925.0,40124151.15,65602365.14,49384047.0,27810656.0,24835133.0,26669435.0,40873454.22,27022283.64,23673664.0,15569116.44,15141554.0
300473.SZ,198934322.0,150598579.0,204511691.1,260841808.55,416757731.54,268601363.59,180187374.22,171342264.72,132529453.8,206283771.15,160702151.56,162373257.2,136740443.26,90883287.0,126820472.04,102016498.0,84726256.0,93655227.0,83823759.0,53390064.0,50412880.8,44213828.0,40146771.0
300474.SZ,1409581409.77,903044663.87,769229747.22,1005560503.7,1065890159.04,904685477.17,1170448822.19,630069096.19,698021687.71,532771215.21,716624690.3,727200066.12,857201381.28,1099032312.19,1139960224.75,518783834.44,456082163.28,888531323.96,545206679.23,668451434.93,1145882152.32,544403687.25,307685124.7
300475.SZ,2347298172.33,2439450679.76,2128018733.28,2275427972.34,1796021964.52,1335922918.06,794335286.05,784339836.32,1085440596.19,1148805081.07,885946457.01,560347268.18,850691553.77,1014828947.54,611889774.26,453206284.31,432855691.32,1151359290.97,794526398.47,1113109128.07,779067062.41,527864584.12,566141792.29
300476.SZ,446538144.95,308619625.61,427296990.19,440374951.12,385108821.41,530383313.31,313455517.52,326823751.04,399437308.67,342806139.28,291341945.22,228591429.11,322319902.51,336326727.64,315760073.61,234184757.92,237805889.38,721227680.71,469237138.31,297665310.88,242451964.24,338889964.38,258955728.79
300477.SZ,72660170.0,55780299.24,52230542.0,70596620.9,46587306.0,52221160.9,47400709.04,43847424.85,41074218.48,48858431.0,40745986.44,55064447.56,43132068.0,163159263.31,70749227.04,103795239.31,57577820.1,74431434.46,68139141.94,47136735.6,40491654.68,44930584.02,50511462.57
300478.SZ,23663762.0,21110751.0,30899206.0,31670933.0,21613206.0,20489039.0,25402496.0,22760374.0,37646496.0,82471347.7,59001135.2,45549544.0,31826552.64,89062036.8,71388151.11,71197517.2,52208858.4,56022123.1,54394777.4,37363256.0,28140785.0,21726663.2,19554271.0
300479.SZ,181706734.08,146891972.82,108566510.29,129138344.2,133144662.47,112175693.85,107151004.49,100377673.72,77227771.88,71039883.5,119889380.05,99639459.7,121475114.15,117300646.98,132099132.73,70981011.56,79806025.58,183554443.03,233277989.94,123990235.7,141195154.93,113294241.04,158115180.01
300480.SZ,891161038.56,489943349.02,406670715.13,398997573.61,499918244.89,260263007.25,156517782.16,263637614.12,211134513.3,173464142.22,127879232.69,124441737.46,135957382.78,135142223.71,123271558.53,89715131.08,89053362.6,121507743.4,127970859.89,126157485.81,90858819.6,102181663.04,81853794.36
300481.SZ,78997798.0,51618999.08,62219005.5,77070042.26,70915811.99,63376792.27,39375232.88,63651696.84,42655455.72,45383655.84,191569191.19,179293932.24,73596940.75,47431422.87,54046561.32,42071707.4,37655087.82,31658642.5,43380721.99,31187290.22,27095876.0,29041845.75,28647570.0
300482.SZ,77957628.9,85791719.08,77926317.24,319604849.65,224096127.62,128972763.32,549002672.37,600623720.04,486396461.19,386554769.36,388104356.35,263486078.94,319427597.03,411498212.82,221462906.46,261314545.08,396767435.64,517119508.27,200393982.76,201953304.86,134911983.28,115347069.13,140688911.36
300483.SZ,109299107.94,77348357.0,61543749.0,51586499.2,83011760.0,58970490.0,44434102.0,46788575.9,47847552.0,31600281.45,33835526.41,61967343.12,51748221.06,40717072.12,34807064.0,24396825.87,27479847.41,78705781.02,104338857.7,74010313.2,225862340.43,174452084.8,243618264.11
300484.SZ,34958629.0,46888306.0,70132182.29,53779641.0,44821614.0,31481710.0,46480347.13,31113060.0,33493869.0,39953137.29,194863312.64,136377740.92,77843480.41,47963822.35,42919714.0,63492503.0,34251443.0,47707179.0,41967462.0,43916301.0,33417521.45,24079809.0,27534024.75
300485.SZ,63165255.0,54434798.0,62871138.0,89929577.0,85167611.9,77471917.0,92980076.25,133621566.13,126504035.0,87183593.03,62619871.11,56235163.18,69624314.35,91927485.0,66149185.0,56142459.0,51793905.0,67847056.95,52539483.33,47132501.0,74536629.0,45486852.0,49368960.0
300486.SZ,50007123.0,39401595.03,48044814.6,50993181.0,52247670.35,49996959.0,39442861.75,52890545.25,43010430.6,40535195.0,38469209.3,44195271.0,38703634.99,37834692.75,43304300.41,42521242.08,42870056.72,35542883.5,43414367.5,31323180.46,59657896.0,66496558.83,89270471.2
300487.SZ,118939846.69,70179330.06,89908242.75,128239898.71,113972532.49,105946292.75,81717548.76,152449927.7,151568768.74,140161577.38,142630636.0,106134443.68,115786612.7,97092376.35,126264279.63,170014600.89,179232579.01,146492297.82,133695689.93,69292179.5,77389701.03,121462126.64,110160366.18
300488.SZ,41959979.48,24737898.0,163799189.03,131372718.79,119529644.0,57558572.92,48819828.36,55067056.0,43484133.08,55320762.23,57920862.0,43702974.4,29728480.6,32901154.74,32080895.24,46455802.0,77222098.04,50430328.61,43441901.0,22207697.5,35790079.06,28239682.0,18784984.0
300489.SZ,62287344.0,46348453.0,66555477.0,118127929.0,68903897.0,63169482.68,140225630.0,84879059.5,71906579.0,182405924.32,125691236.0,65533851.0,45528250.0,82923335.5,63613386.48,53120703.0,46872583.0,56293747.0,57407987.0,43946998.5,41739760.0,36166731.5,29515469.5
300490.SZ,263825039.26,169175380.14,262380439.1,185691870.48,163864628.03,127255632.9,87051043.25,111489352.9,87991206.04,109049289.26,85092256.93,83715926.06,71493274.24,75224475.51,76306123.12,93757595.24,86788586.8,79820024.0,85637734.4,54399043.34,56277326.0,52261280.0,61501553.0
300491.SZ,122360908.0,96674458.0,107902475.8,62837102.0,84856854.0,70975499.0,76674955.0,75884003.0,63130059.7,71114968.1,146991356.1,116802314.96,89384802.2,79000337.2,72726357.0,64843942.4,65363104.0,48248181.2,59918161.0,40896427.0,35733322.8,56970857.2,43124062.0
300492.SZ,12345511.28,6680166.0,17860346.16,11298835.0,9285322.0,4961086.7,10544059.0,18734479.0,13609777.0,11388752.0,9265325.0,49259519.8,26189214.0,16401399.0,15901335.0,7217548.0,7550242.24,5613388.9,24916687.88,10905705.1,14513141.9,5216669.0,13710032.0
300493.SZ,142223606.57,125280679.34,91679894.16,124747845.51,159976042.68,121750385.6,110887641.26,88843440.27,293870725.27,188774281.93,498307593.28,342798787.33,191436103.85,173498991.99,163956822.59,126103816.92,91227527.17,105107654.47,97004806.47,89926259.57,74089086.06,69492487.11,76756349.52
300494.SZ,763209492.54,437749097.97,1146349515.63,812304027.99,673675165.12,507662207.53,454614232.97,1401386335.41,782654065.42,441541185.12,295298212.33,343094855.93,1656784018.92,2430190716.81,2084459394.54,2182526408.06,1871697526.33,1603271439.07,1671891110.46,1505813925.58,1122733424.25,1036785397.24,1886331488.6
300495.SZ,38180374.77,24124790.0,16974579.0,14326283.33,17067228.0,25200828.84,15409379.85,25719481.76,13050766.44,11177429.16,10219997.32,17672274.46,8937325.78,13729097.27,14518130.0,19423558.74,13106003.6,21866998.0,38546530.65,13953618.4,19401584.5,87889600.69,53056313.98
300496.SZ,846597410.24,438713620.46,630796214.67,445459024.44,564176967.55,365739106.25,436995374.19,423453870.06,376662077.35,411461212.43,289330778.45,319569548.38,473549827.5,577196111.34,296010675.85,324427287.48,405359091.98,696967395.17,578607711.88,439425760.13,323215679.76,269233151.65,271782815.57
300497.SZ,49617164.28,50501856.0,57321372.68,60940804.0,53762395.64,46138857.81,75514242.23,57917031.3,66477264.2,61738730.4,52749347.0,60122424.96,65001665.88,50437053.62,60049489.56,46575142.22,42331169.16,38802873.76,47147217.56,33251933.0,41833949.0,37872608.0,46984336.36
300498.SZ,268675396.61,282542431.0,230887484.81,489930543.98,477232767.94,576971257.52,284698737.78,821882954.5,700997236.96,375350688.67,272991031.87,289263724.39,334098544.11,783393408.17,609499254.51,828314398.64,840826918.38,837568175.56,650084551.43,491054969.26,395764109.76,497444136.53,393750429.56
300499.SZ,495513319.56,486237714.45,365963516.96,271410372.58,397329735.64,408219097.4,164896660.5,183580018.56,151677109.82,108679826.46,232715885.74,275737175.41,166980061.31,123964250.64,141780291.33,131567144.64,103253515.67,174379477.53,148264863.14,132309610.86,90380971.24,76922989.97,101058113.19
300500.SZ,36720318.0,37815173.96,30028333.0,28565818.0,26764830.6,45111554.4,49775495.0,35327893.8,31275637.4,28251887.1,26553388.6,19186628.0,21295370.84,22369905.57,23819218.2,19369491.0,20680689.0,29361663.0,35583619.1,32029852.7,20340442.7,22827892.2,16576182.8
300501.SZ,20988847.34,17579555.75,29223273.0,33530173.0,26951692.0,22861885.0,19425414.0,22205939.0,38869461.94,25860583.55,17309800.5,24113706.1,25229987.0,20508181.0,18353573.0,19408229.3,24675870.2,27213126.74,27862813.0,17448875.3,13946155.51,20344320.0,17097975.0
300502.SZ,3211793892.6,2209704168.72,4979924887.09,4173910634.28,3205989637.66,2778850765.39,2332695471.27,1942949293.36,3133702979.86,1739315242.67,1733977512.99,3251809583.99,5177463010.7,3629949761.71,3086636698.02,2580946884.71,4062198339.44,6172538226.98,3810661321.51,4422903326.49,2192528287.16,3616732676.58,3001647232.25
300503.SZ,705769395.9,395268299.3,473538575.0,1107523593.4,817086148.32,511423064.0,375536046.2,316014003.0,265700997.0,353376766.23,786666777.97,849587165.0,582145302.2,492765035.0,386016069.5,290573480.0,301548962.0,316379761.24,576629572.83,394446713.5,1084933277.38,776042250.78,482254516.22
300504.SZ,111815687.0,94311852.0,84766020.0,76889299.0,114141407.0,106750064.0,92914081.0,95443893.0,96315484.0,84048270.83,138889724.4,104890658.63,128521385.87,183107026.66,173632487.85,165021410.0,116116481.0,144915815.0,94029446.0,73032636.0,55945576.0,50925190.0,45107532.0
300505.SZ,44932216.75,32077160.0,25990070.65,37192788.69,31338590.5,32037809.5,21934837.1,30034744.8,25869426.1,22802577.1,18229890.3,32252856.33,24444224.1,39327398.0,32895030.0,39587163.5,28731571.4,23729050.4,30557471.5,24705511.0,20549164.76,18123862.55,19645415.2
