thscode,2022-12-30,2023-01-06,2023-01-13,2023-01-20,2023-02-03,2023-02-10,2023-02-17,2023-02-24,2023-03-03,2023-03-10,2023-03-17,2023-03-24,2023-03-31,2023-04-07,2023-04-14,2023-04-21,2023-04-28,2023-05-05,2023-05-12,2023-05-19,2023-05-26,2023-06-02,2023-06-09,2023-06-16,2023-06-21,2023-06-30,2023-07-07,2023-07-14,2023-07-21,2023-07-28,2023-08-04,2023-08-11,2023-08-18,2023-08-25,2023-09-01,2023-09-08,2023-09-15,2023-09-22,2023-09-28,2023-10-13,2023-10-20,2023-10-27,2023-11-03,2023-11-10,2023-11-17,2023-11-24,2023-12-01,2023-12-08,2023-12-15,2023-12-22,2023-12-29
688613.SH,1.5171218032076,1.4517506404782,5.3872053872054,-0.19968051118211,6.6426570628251,1.313320825516,-4.4074074074074,-0.58117008911274,3.4684333593141,1.2052730696799,-0.29772981019725,-7.9507278835386,0.72992700729927,5.0724637681159,4.2911877394636,2.5349008082292,3.6904335363669,-1.9350380096752,-14.975334742777,1.3675922088686,0.20441537203598,2.8151774785802,-1.7460317460317,1.6155088852989,-4.3322734499205,0.91400083090984,-1.0703993412927,1.6229712858926,-1.5151515151515,2.8690228690229,-2.1422797089733,-4.2131350681537,-2.1129797326434,-5.8590308370044,6.2704726251755,-4.0070453544694,2.4311926605504,1.2539184952978,1.2826183104821,1.9650655021834,-7.7087794432548,1.0208816705336,6.7064768029398,0.6457167455876,1.1548331907613,0.12684989429176,0.21114864864865,-4.551201011378,-3.1346578366446,-2.8258887876026,4.4090056285178
688616.SH,-0.095510983763131,8.0305927342256,0.61946902654866,4.3975373790677,5.6444818871104,5.2631578947368,-0.45454545454544,2.0547945205479,-4.5488441461596,0.31249999999999,-3.5825545171339,5.654281098546,-2.9816513761468,-1.2608353033885,-0.63846767757382,-3.855421686747,-2.4227234753551,-2.8253424657534,-0.88105726872246,12.0,0.95238095238096,-2.9088050314465,-3.2388663967611,3.4309623430962,1.537216828479,5.4183266932271,-2.4187452758881,0.23237800154918,-2.6275115919629,2.2222222222222,-6.1335403726708,-3.0603804797353,1.7064846416382,-6.3758389261745,14.336917562724,1.0971786833856,-4.4186046511628,2.1897810218978,2.2222222222222,-1.3975155279503,-2.755905511811,2.753036437247,3.8613081166273,1.7450682852807,1.4168530947054,-0.95588235294117,0.14847809948032,-2.1497405485545,-0.37878787878787,-1.8250950570342,5.6545313710302
688617.SH,1.8347710683477,4.7958817971524,2.2664386755791,8.7523560527756,2.0322589662595,-2.9342465753425,-4.4596234722967,-0.86856332535673,2.5778572492922,-1.5078442765834,-7.6074452081059,-0.40227316263331,13.367098345942,3.9275009896511,-4.440212216025,-0.44130626654899,4.2381606039808,-1.1248285322359,-2.3806881243063,11.267125234495,-1.8801410105758,-3.7703289232861,-3.2713835452668,-0.28089887640449,-0.76056338028169,6.0885608856089,0.034782608695651,-0.96287578902322,-0.84530625472615,1.3209859730356,-12.720430107527,-6.5695453985463,-2.3240481292237,7.3877826527168,11.383135862221,0.9734488304506,3.6718269714413,-0.20754716981132,3.4059908705399,0.159335492634,-4.3395488329639,2.0337504430086,-5.1380019771822,3.1658404686796,-2.8502784754832,-3.3020458633094,9.7736057426836,1.2125383882241,0.22495422443108,-2.6777325399311,4.1834271922768
688618.SH,3.7797116508638,1.4017521902378,1.3206615650457,7.2115970276526,6.0334052948528,8.6798114016288,-9.6529284164859,4.5836516424752,7.9098403422728,-0.038680978628752,-0.0386959465996,5.3614632730088,-4.9233030219528,0.51202782339871,-4.5943867743176,-7.1730807979045,2.5179075320165,-2.4666525513445,-6.7079127320091,-24.78184991274,2.3665893271462,3.8077969174977,-1.0771470160117,-1.7510300176574,0.16474464579901,1.255980861244,-4.0165386887183,-4.5692307692308,-6.0454618732871,-0.49759780370624,5.8458354888774,-2.8999674160965,-3.0201342281879,-7.6297577854671,12.961228694512,2.3545017410048,-1.3931637777418,1.5278462296698,14.417475728155,0.69297129118938,-7.4719101123596,-2.3982999392835,-4.2768273716952,1.7221770917953,3.4499281264974,-8.1673614327621,-2.488231338265,-1.4137931034483,-0.17488632388947,-6.9551506657323,10.337036339672
688619.SH,0.3883495145631,5.1257253384913,-0.27598896044158,5.719557195572,11.256544502618,20.705882352941,-10.266406757635,1.5930485155684,6.4148253741981,16.342933690556,16.177317213587,-6.4420218037661,-12.764830508475,35.336976320583,-2.6917900403768,-5.025357307515,-18.203883495146,-6.3501483679525,-1.2040557667934,-10.455420141116,10.816618911175,1.4867485455721,0.89171974522293,1.3257575757576,-2.4299065420561,-4.0229885057471,-4.457751164338,3.0640668523677,-9.7972972972973,-1.123595505618,0.75757575757577,-3.2330827067669,-0.38850038850038,-8.3463338533541,11.914893617021,2.7376425855513,-4.6632124352332,3.1832298136646,-5.6433408577878,3.030303030303,-8.1269349845201,3.9595619208088,11.426256077796,1.4545454545454,3.4408602150538,-3.6036036036036,4.3853342918763,-0.82644628099173,-2.9861111111111,-4.7244094488189,5.6348610067618
688620.SH,,,,,,,,,,,,,,,,,,,,,,,,,,25.65543071161,9.3144560357675,8.9297886843899,-9.261576971214,-3.6551724137931,0.50107372942018,-2.3504273504273,0.36469730123996,-12.863372093023,21.684737281068,-3.9753255654558,-7.4232690935046,-0.38550501156516,-1.1609907120743,-1.7227877838684,-4.3824701195219,2.75,1.5409570154096,1.7571884984026,1.9623233908948,-3.6181678214011,-0.23961661341853,-3.8430744595677,-0.91590341382181,-4.0336134453782,3.5026269702277
688621.SH,11.778190153913,2.041015625,2.7658149105178,5.2337493015459,-0.30973451327433,-2.7962716378162,-5.0684931506849,-0.91390091390092,6.0776699029126,0.21965952773201,-1.37899543379,2.8521159366608,0.74727649230216,-1.8677390527257,-3.0871505327384,-9.2651757188498,0.22783761391881,-8.2041744162017,-32.181449797389,1.6265560165975,3.0703903315368,-1.9489779749643,-3.6683904330963,3.5061231337024,-3.322528363047,-1.3914501257334,-5.2533151989119,4.0552664633052,-2.2245214692188,2.010582010582,2.2302904564315,3.7882631489937,-5.3120417141926,-2.5641025641026,5.757682797598,-5.6446225784903,4.9380530973451,1.2481025468038,6.7133100116608,13.643459256947,-13.049450549451,4.4075829383886,-0.48418822817371,8.9554508134408,-4.7725369801842,-3.0480656506448,3.7484885126965,-7.4592074592075,3.9357682619647,-3.196001211754,9.1378501017055
688622.SH,1.4040561622465,14.061538461538,1.4297275424872,7.7127659574468,9.4814814814815,-3.4731619305368,-2.8271028037383,2.5967780716518,-1.1249121162409,5.3567196018014,-6.5916760404949,5.1782273603083,-12.296771238837,1.6971279373368,2.8241335044929,-11.410736579276,5.7779030439684,-1.4654942712497,-7.7879935100054,10.938416422287,2.0354216230505,-3.1347150259067,-11.580636533833,2.6315789473684,0.17683465959329,4.4424830832598,-3.4084507042254,-5.365995917177,-6.1633281972265,2.8571428571429,3.2247765006386,-5.1654809774203,3.7181996086106,1.3207547169811,0.24829298572315,2.6315789473684,-0.57315233785821,-0.5764563106796,1.4342386328959,-3.4897713598075,-5.1122194513716,5.1576872536137,6.9665729459544,0.43808411214953,5.6993312009305,-1.3755158184319,1.0041841004184,-4.9986191659763,-0.17441860465115,-1.3686662783926,6.1411278417479
688623.SH,,,,,,,,,,,,,,,,,,,,,,,-23.665395614871,-2.1126027682381,-1.3395704869232,-1.0021551724138,-2.0463698704692,2.7336370707857,-4.7701460248783,-0.19309404815993,-1.02424035507,0.72438771990341,0.78767123287673,-10.63540604825,9.6324461343473,-4.9826589595376,-1.9953765664923,-0.32278088144009,-0.85938473035249,-2.0100502512563,-3.9230769230769,-2.3218574859888,3.1693989071038,0.80773305084746,0.43346906607119,-2.7857703374313,0.18834925332975,-4.9684436685914,-2.8825773632895,-0.27644405645278,3.559964983951
688625.SH,4.7537473233405,4.7015535568275,5.0370948848106,-0.92936802973978,4.6904315196998,-2.2939068100358,-7.5201760821717,4.2245140817136,-1.9600380589914,-1.2422360248447,-4.3435534591195,1.7053626463941,-7.3737373737374,0.76335877862596,0.2164502164502,-2.9805615550756,1.246660730187,-1.7370272647317,-8.9057954799731,2.9231147138295,-1.1933174224344,-1.7874396135266,-2.5086079685194,-4.5156407669021,-2.774108322325,6.4945652173913,2.5771880581781,2.7611940298507,-0.41152263374486,0.99659698590179,-1.5884476534296,-3.3993641477134,-0.86075949367089,-6.5372829417773,4.1803278688525,-1.7309205350118,0.13344008540167,0.47974413646055,-1.1405835543767,1.9586799034076,-6.2368421052632,9.9354476564693,4.2889966811335,-0.8078335373317,-0.049358341559731,-3.6296296296296,1.9215987701768,-3.3433886375063,-0.67620286085827,-2.1209740769835,4.9224184055645
688626.SH,4.5931758530184,4.7678795483061,5.9880239520958,-0.9322033898305,6.7293983461648,-0.58776382580817,2.445579145391,4.2235047219307,-2.6680090611628,0.8533747090768,-6.7948717948718,-3.9339752407153,16.953035509737,4.407443682664,4.5966228893058,-4.7982062780269,7.1832312764955,1.5161502966381,-5.3896103896104,-1.2125371768474,2.4548402037981,-3.1645569620253,-3.5014005602241,2.1286889211417,-1.2553292278541,9.1628687934757,-0.9668204790156,8.5644552917684,3.5356631923155,-2.48716936439,-3.9473684210526,-16.438356164384,-1.5636822194199,-4.1762746605176,8.8502673796792,-4.8391058707934,10.893133711926,-0.74487895716946,3.3536585365854,4.7878375312004,-4.2875703767865,13.122171945701,-1.24,3.199675982179,3.6891679748823,-0.18925056775171,8.3048919226394,-0.73529411764705,-5.8024691358025,-1.1421082194346,0.92803030303031
688627.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.773572803079,1.3461538461538,21.695129664769,-10.301455301455,-1.5992583149844,-8.9270992815923,14.67735678262,3.8565629228687,-7.2204125950054,-3.9204212990053,9.9634591961023,4.6743464776252,-6.8148148148148,-1.2037247331365,9.2068965517241,9.2200820966214,-6.177122482413,-4.8788003286771,2.9802397149336,-6.1444898815141,-2.3572785163669,-2.5514874141876,4.7082305976283
688628.SH,3.9783001808318,15.826086956522,20.42042042042,-0.77306733167083,1.1309374214627,6.2872763419483,-8.5340191723171,6.3650306748466,-7.4981975486662,1.0652117433099,0.41131105398459,6.605222734255,-0.12007684918347,-3.8951671074778,1.1758819114336,6.6518298714145,5.0776721539532,-4.1703442188879,0.9670734515312,3.4891676168757,-3.8,1.6170016170016,-1.8867924528302,4.4949026876738,-2.1064301552106,10.056625141563,-5.6390203745627,-1.4612868047983,-3.5856573705179,-6.198347107438,10.376896720509,-0.66518847006653,-2.0982142857143,-1.8467852257182,4.6689895470383,-3.6617842876165,-2.5570145127851,0.28368794326242,2.9231494578029,-6.9399908382959,-1.132168348511,4.4062733383122,-5.102527420124,4.6984924623116,2.0878329733621,-4.2783262811472,2.0628683693517,-6.0394610202118,-1.280409731114,-2.1789883268482,4.4815698753646
688629.SH,,,,,,,,,,,,,,,,,,,,,,,,,,150.75593952484,3.0577088716624,2.7998328458003,-16.260162601626,-4.126213592233,9.6708860759494,-7.202216066482,8.7562189054726,-20.128087831656,32.13058419244,9.0593844820113,-13.35453100159,5.1376146788991,-9.5113438045375,-1.1571841851495,25.80487804878,-4.4978673904614,-4.4660982541616,10.412239694008,2.8868360277136,-7.9685746352413,5.5284552845528,0.038520801232658,-7.5086638428956,-6.4945878434638,-2.493321460374
